966 4
0.250977 -0.999023 | 0.063844 
1.11816 0.831055 | -0.0094351 2.87313 
1.22754 0.838867 | -0.011739 4.09703 
1.2002 0.956055 | -0.0119088 3.27262 
1.06152 0.90332 | -0.00865852 1.84379 
0.993164 0.950195 | -0.00731145 0.70311 
0.96582 0.97168 | -0.0067467 0.212321 
0.930664 0.975586 | -0.00588425 -0.320249 -188.44 -1.42583 
0.87793 0.987305 | -0.00456891 -1.18027 -159.287 -1.1412 
0.885742 0.915039 | -0.00441524 -0.715258 -171.49 -1.4346 
0.928711 0.905273 | -0.0054696 -0.0186629 -194.685 -1.46803 
0.942383 0.883789 | -0.0056841 0.279555 
0.963867 0.901367 | -0.00632794 0.513487 
0.967773 0.93457 | -0.00661165 0.417198 
0.956055 0.850586 | -0.0058051 0.623052 
0.899414 0.780273 | -0.00382306 0.0662014 
0.920898 0.848633 | -0.0049044 0.113027 
0.90332 0.866211 | -0.00457207 -0.227931 -186.558 -1.4308 
0.87207 0.856445 | -0.00368573 -0.668645 -168.469 -1.44231 
0.817383 0.84082 | -0.0020936 -1.47983 -127.568 -1.38117 
0.833008 0.758789 | -0.00186665 -0.896838 -148.877 -1.2644 
0.795898 0.790039 | -0.00110431 -1.62888 -113.683 -1.36992 
0.793945 0.760742 | -0.000800628 -1.54799 -114.845 -1.33818 
0.764648 0.750977 | 0.000118562 
0.780273 0.799805 | -0.000742202 -1.9307 -98.4063 -1.34003 
0.768555 0.84082 | -0.000719543 -2.2984 -83.3929 -1.20027 
0.80957 0.864258 | -0.00203982 -1.70848 -118.44 -1.30603 
0.803711 0.93457 | -0.00229924 -2.1218 -106.234 -0.976011 
0.868164 0.995117 | -0.00434236 -1.37184 -151.92 -1.04356 
0.754883 0.950195 | -0.000992339 -3.02327 -59.6093 -0.606989 
0.719727 0.989258 | -0.000143783 -3.82922 -22.742 -0.288976 
0.704102 0.946289 | 0.000520814 
0.62793 0.905273 | 0.00308269 
0.55957 0.883789 | 0.00540999 
0.588867 0.77832 | 0.00523563 
0.731445 0.799805 | 0.000668092 
0.651367 0.692383 | 0.00405939 
0.567383 0.657227 | 0.00710042 
0.584961 0.549805 | 0.00781105 
0.692383 0.530273 | 0.00471443 
0.786133 0.59082 | 0.0012012 
0.782227 0.655273 | 0.000568085 
0.756836 0.69043 | 0.000923844 
0.754883 0.725586 | 0.000634324 
0.786133 0.72168 | -0.000221893 -1.53451 -111.621 -1.24868 
0.831055 0.643555 | -0.000663573 -0.524526 -158.799 -0.692663 
0.883789 0.639648 | -0.00203595 0.324855 
0.915039 0.663086 | -0.00310599 0.726208 
0.90918 0.735352 | -0.00367885 0.385027 
0.944336 0.651367 | -0.0037231 1.20023 
0.999023 0.549805 | -0.00384901 2.28627 
0.891602 0.493164 | -0.000384765 0.860396 
0.860352 0.458008 | 0.000952103 
0.827148 0.473633 | 0.00162331 
0.788086 0.458008 | 0.00294054 
0.856445 0.395508 | 0.00202347 
0.862305 0.264648 | 0.00414311 
0.995117 0.254883 | 0.000949891 
0.987305 0.120117 | 0.00386777 
0.870117 0.0947266 | 0.00740218 
0.750977 0.176758 | 0.00896693 
0.698242 0.102539 | 0.012097 
0.55957 0.166992 | 0.0150811 
0.698242 0.25293 | 0.00902219 
0.702148 0.387695 | 0.00653398 
0.610352 0.43457 | 0.00862865 
0.385742 0.442383 | 0.0161552 
0.301758 0.321289 | 0.0212546 
0.303711 0.0302734 | 0.0271417 
0.0361328 0.0712891 | 0.0370631 
0.0791016 0.489258 | 0.0275336 
0.15332 0.573242 | 0.0233172 
0.288086 0.663086 | 0.0169369 
0.491211 0.842773 | 0.00797571 
0.250977 0.887695 | 0.0164623 
0.000976563 1.00098 | 0.0262531 
0.0341797 1.37207 | 0.0247039 
0.245117 1.33301 | 0.0158926 
0.260742 1.44629 | 0.0157138 
0.438477 1.36035 | 0.00878677 
0.34082 1.22363 | 0.0120711 
0.389648 1.03027 | 0.0105618 
0.463867 1.02051 | 0.00796375 
0.616211 1.09473 | 0.0026947 
0.59082 1.24902 | 0.00341863 
0.696289 1.21777 | 0.000114625 
0.733398 1.15918 | -0.000974136 -4.50007 -18.4919 -0.0325945 
0.723633 1.11426 | -0.000629882 -4.41721 -13.8654 -0.0575548 
0.682617 1.11035 | 0.000604874 
0.68457 1.06152 | 0.000657029 
0.680664 1.01465 | 0.000927369 
0.725586 1.01074 | -0.000402847 -3.83269 -26.0343 -0.244346 
0.799805 1.09277 | -0.00277956 -2.98864 -86.9252 -0.241939 
0.899414 1.00879 | -0.00521915 -0.95587 -170.162 -1.15286 
0.924805 1.00879 | -0.00587315 -0.572228 -182.699 -1.28534 
0.967773 1.05371 | -0.00710217 -0.175015 -191.569 -1.28893 
0.905273 1.07324 | -0.00557616 -1.20203 -166.896 -0.831591 
0.99707 1.14355 | -0.00799774 -0.254487 -185.62 -0.971349 
0.926758 1.24707 | -0.00626639 -1.88691 -159.698 -0.18578 
0.860352 1.19238 | -0.00455284 -2.57388 -126.649 -0.154429 
0.762695 1.32715 | -0.00167989 -5.03472 -29.2649 -0.00210817 
0.920898 1.2627 | -0.00609968 -2.07253 -155.593 -0.139024 
0.926758 1.41504 | -0.00582613 -3.00479 -142.901 -0.011873 
0.834961 1.46191 | -0.00318069 -4.76879 -80.155 -0.000509332 
0.791992 1.40137 | -0.00226965 -5.04348 -49.0081 -0.000762654 
0.799805 1.46387 | -0.00219827 -5.36052 -49.8159 -0.000214911 
0.733398 1.44629 | -0.000384216 -6.37021 10.219 
0.704102 1.47754 | 0.000647401 
0.625977 1.49121 | 0.00312354 
0.643555 1.43652 | 0.00228465 
0.698242 1.40918 | 0.000490327 
0.74707 1.40918 | -0.000952392 -5.86609 -6.34889 -0.000233193 
0.731445 1.37207 | -0.000637389 -5.88166 4.62671 
0.731445 1.28223 | -0.000865859 -5.28548 -4.35767 -0.00275992 
0.657227 1.2959 | 0.00139346 
0.62207 1.35645 | 0.00264337 
0.526367 1.34863 | 0.00573139 
0.506836 1.46387 | 0.0068643 
0.524414 1.58887 | 0.00708806 
0.59082 1.67285 | 0.00563048 
0.74707 1.69434 | 0.00105373 
0.629883 1.50488 | 0.00308222 
0.723633 1.55762 | 0.000575501 
0.786133 1.54395 | -0.00132681 -6.19187 -29.3942 -8.95722e-05 
0.829102 1.61426 | -0.00199028 -6.03543 -60.1166 -5.39776e-05 
0.946289 1.58105 | -0.00533006 -3.9598 -133.441 -0.000426979 
0.959961 1.65723 | -0.00503247 -4.37768 -129.561 -7.94326e-05 
0.842773 1.63184 | -0.00221454 -5.95704 -69.4062 -4.31108e-05 
0.793945 1.71191 | -0.000109542 -7.42779 -19.7274 -0.000165441 
0.803711 1.77246 | 0.000273347 
0.754883 1.86426 | 0.00279602 
0.81543 1.85059 | 0.00090297 
0.844727 1.80176 | -0.000511214 -7.38428 -53.9443 -7.33894e-05 
0.938477 1.7666 | -0.00337521 -5.62742 -112.28 -3.00316e-06 
0.926758 1.90332 | -0.00134195 -7.05552 -94.0731 -4.55295e-06 
0.991211 1.99512 | -0.00156618 -7.01828 -100.261 -3.06815e-09 
0.891602 1.94824 | 0.000217728 
0.829102 1.95996 | 0.00206903 
0.729492 1.98145 | 0.0052305 
0.749023 1.91113 | 0.00361043 
0.65918 1.85059 | 0.00547389 
0.532227 1.84863 | 0.00952193 
0.389648 1.9248 | 0.0155271 
0.28418 1.77051 | 0.0174585 
0.401367 1.63965 | 0.0117837 
0.268555 1.50488 | 0.0157343 
0.0166016 1.63184 | 0.0270371 
0.000976563 2.00098 | 0.0322727 
0.256836 2.02832 | 0.02212 
0.270508 2.22559 | 0.0252477 
0.305664 2.44238 | 0.0288202 
0.0439453 2.54199 | 0.0419951 
0.313477 2.83105 | 0.0396931 
0.467773 2.66504 | 0.0289695 
0.500977 2.50098 | 0.0232922 
0.557617 2.78027 | 0.0294469 
0.87207 2.78027 | 0.0201066 
0.90918 2.99121 | 0.0262465 
0.989258 2.63379 | 0.0127165 
0.821289 2.59277 | 0.0159066 
0.999023 2.49902 | 0.00879807 
0.981445 2.38184 | 0.00631612 
0.891602 2.34668 | 0.00776781 
0.75293 2.49902 | 0.0153147 
0.602539 2.36035 | 0.016483 
0.749023 2.24902 | 0.00955783 
0.604492 2.11035 | 0.0112439 
0.649414 2.02246 | 0.00830759 
0.750977 2.00098 | 0.00491232 
0.750977 2.13184 | 0.00717987 
0.875977 2.12598 | 0.00360471 
0.942383 2.19629 | 0.00324193 
0.999023 2.12402 | 0.00046164 
0.936523 2.06152 | 0.000885957 
0.938477 2.00098 | -0.000169952 -7.83499 -88.8424 -2.43425e-06 
1.00098 2.00098 | -0.00170779 -6.94066 -99.8994 -2.40799e-09 
1.06348 2.06348 | -0.00212723 -6.73565 -81.872 -2.6712e-06 
1.06152 2.12402 | -0.00100052 -7.39493 -76.522 -2.14055e-06 
1.00098 2.12598 | 0.000450898 
1.06348 2.18848 | 0.000187714 
1.12402 2.18652 | -0.00119046 -7.28093 -38.0503 -2.98408e-05 
1.12598 2.12598 | -0.00239041 -6.60442 -42.8032 -3.74707e-05 
1.12598 2.18848 | -0.00119388 -7.27855 -36.5532 -3.15595e-05 
1.18848 2.18848 | -0.00249734 -6.54698 12.311 
1.24902 2.12402 | -0.00491824 -5.19512 61.4959 
1.25098 2.00098 | -0.00707791 -3.90585 51.0319 
1.36816 2.02832 | -0.00871934 -3.05755 154.254 
1.38184 2.12207 | -0.00730394 -3.91161 172.736 
1.36816 2.23926 | -0.00477992 -5.30803 175.348 
1.25098 2.25098 | -0.00244803 -6.56332 76.0319 
1.37402 2.27637 | -0.00409196 -5.67578 183.057 
1.37598 2.37598 | -0.00188064 -6.81736 194.32 
1.43848 2.43848 | -0.00136258 -7.05506 232.782 
1.37402 2.49902 | 0.00119699 
1.24902 2.49902 | 0.00341818 
1.18457 2.44238 | 0.00324613 
1.23535 2.37598 | 0.000634675 
1.24707 2.34082 | -0.00040454 -7.63543 81.335 
1.21191 2.29785 | -0.000684081 -7.51336 44.2461 
1.16504 2.2627 | -0.000495345 -7.64086 -0.0409923 -6.85435e-05 
1.1416 2.29395 | 0.000669236 
1.14551 2.34668 | 0.00176828 
1.02637 2.36816 | 0.00492021 
1.00098 2.50098 | 0.00880197 
1.12402 2.52637 | 0.00666975 
1.15332 2.59473 | 0.00790801 
1.01074 2.74902 | 0.0156381 
1.12598 2.89746 | 0.017849 
1.25098 2.75098 | 0.0105617 
1.37598 2.89746 | 0.0131039 
1.49902 2.74902 | 0.00640842 
1.37012 2.74316 | 0.00820061 
1.37402 2.62402 | 0.0046008 
1.37598 2.50098 | 0.00121555 
1.43848 2.56348 | 0.00188986 
1.50098 2.50098 | -0.000688262 -7.36655 250.095 
1.62598 2.50098 | -0.00227957 -6.60869 205.508 
1.68848 2.56348 | -0.00129275 -7.10247 162.897 
1.68652 2.62402 | 0.000415009 
1.62598 2.62598 | 0.00112912 
1.64941 2.73926 | 0.00422459 
1.50098 2.75098 | 0.00644162 
1.50293 2.87207 | 0.0103173 
1.6377 2.88965 | 0.00921098 
1.7334 2.85645 | 0.00711528 
1.75098 2.75098 | 0.0035715 
1.75488 2.8623 | 0.00711386 
1.88379 2.87793 | 0.00665437 
1.96973 2.87207 | 0.00598845 
1.99902 2.74902 | 0.00189865 
1.87402 2.74902 | 0.00255734 
1.81152 2.68652 | 0.00110666 
1.81348 2.62598 | -0.000671905 -7.48099 54.3475 
1.87402 2.62402 | -0.00115897 -7.32396 6.99158 
1.81152 2.56152 | -0.0024534 -6.6502 49.6028 
1.81348 2.50098 | -0.0040806 -5.87881 41.8475 
1.87598 2.50098 | -0.00452469 -5.74403 -6.61471 -0.00846608 
1.99902 2.49902 | -0.00522147 -5.6128 -50.0948 -0.0158946 
1.99902 2.37402 | -0.00831277 -4.08997 -62.5948 -0.0609969 
1.87402 2.37402 | -0.00765408 -4.20018 -18.0084 -0.0289306 
1.87402 2.31152 | -0.00908255 -3.46806 -24.2584 -0.0487496 
1.81152 2.31152 | -0.00863602 -3.60454 24.6028 
1.75098 2.37598 | -0.00665457 -4.54381 86.6773 
1.74902 2.49902 | -0.00359158 -6.05022 100.823 
1.63184 2.48926 | -0.00265004 -6.43229 200.337 
1.61816 2.37207 | -0.00537718 -5.07928 197.727 
1.63184 2.27832 | -0.00764415 -3.91814 179.244 
1.74902 2.24902 | -0.0094617 -3.08269 75.8227 
1.62988 2.2373 | -0.00848965 -3.46513 176.491 
1.62012 2.12207 | -0.0106352 -2.26012 171.474 
1.63184 2.02637 | -0.0124431 -1.20669 154.048 
1.75098 2.00098 | -0.0140681 -0.440412 49.1773 
1.75098 2.12598 | -0.0119095 -1.73008 61.6773 
1.81348 2.18848 | -0.0112351 -2.21518 10.5975 
1.87402 2.18652 | -0.0117051 -2.06242 -36.7584 -0.130105 
1.87598 2.12598 | -0.0128758 -1.40626 -44.1147 -0.20432 
1.99902 2.12402 | -0.0135579 -1.2787 -87.5948 -0.358164 
1.93652 2.06152 | -0.0143836 -0.652678 -82.0727 -0.382799 
1.93848 2.00098 | -0.0154004 -0.0360537 -88.8319 -0.455924 
1.96973 2.03223 | -0.0150437 -0.331226 -94.0708 -0.442865 
1.99902 1.99902 | -0.0157117 0.00975662 
1.96387 1.91309 | -0.0168575 0.841189 
1.9248 1.99316 | -0.0154516 0.0289763 
1.77832 1.9541 | -0.0150352 0.112455 
1.8252 1.9248 | -0.0158418 0.525618 
1.84277 1.75684 | -0.0181232 2.11215 
1.97168 1.8291 | -0.018021 1.6304 
1.88965 1.65527 | -0.0194641 3.06561 
1.90527 1.53027 | -0.0205406 4.08334 
1.79199 1.50879 | -0.0198818 4.00842 
1.83691 1.70801 | -0.018601 2.52207 
1.68066 1.70605 | -0.017242 2.01528 
1.70215 1.52637 | -0.0189563 3.55943 
1.58496 1.52051 | -0.01769 3.02391 
1.59668 1.63574 | -0.0169613 2.18123 
1.51074 1.81738 | -0.0139376 0.0804853 
1.67285 1.78027 | -0.016354 1.33333 
1.72949 1.86816 | -0.0158218 0.766752 
1.6377 1.81934 | -0.0155024 0.813482 
1.65918 1.93652 | -0.0141505 -0.181964 124.676 
1.56738 1.9873 | -0.0122995 -1.17316 185.484 
1.48926 1.96973 | -0.0115237 -1.51107 196.632 
1.4873 1.86816 | -0.0129562 -0.550485 186.34 
1.40527 1.8584 | -0.0118492 -1.09036 160.052 
1.2959 1.83105 | -0.0103437 -1.82467 75.7787 
1.30957 1.97754 | -0.00852568 -3.08702 102.607 
1.2334 1.92676 | -0.00787505 -3.36209 27.0718 
1.16895 1.93457 | -0.00647333 -4.1526 -29.6614 -0.000143775 
1.12988 1.94238 | -0.00553717 -4.68979 -58.5117 -4.93747e-05 
1.04199 1.88574 | -0.00438776 -5.26352 -106.23 -1.29734e-06 
1.01855 1.78027 | -0.0051747 -4.61257 -120.952 -1.18474e-05 
1.19043 1.87402 | -0.0077646 -3.33133 -17.4251 -0.000306522 
1.16309 1.67285 | -0.00951221 -1.86014 -60.6043 -0.00744671 
1.05371 1.70801 | -0.00677949 -3.51172 -120.732 -0.000257011 
1.00488 1.56934 | -0.00685286 -3.03383 -142.995 -0.00236641 
1.15332 1.6123 | -0.00984466 -1.47706 -74.373 -0.0201642 
1.19629 1.55566 | -0.0111607 -0.535999 -44.085 -0.102089 
1.25879 1.53223 | -0.0125375 0.315471 
1.33105 1.5127 | -0.0139716 1.17183 
1.33691 1.58691 | -0.0135538 0.650906 
1.28223 1.6123 | -0.012377 -0.0765848 41.4089 
1.25098 1.68457 | -0.0111455 -0.990527 19.3913 
1.3584 1.7002 | -0.0129151 -0.0853586 114.474 
1.34863 1.64355 | -0.0132843 0.300437 
1.39941 1.68066 | -0.0137802 0.433536 
1.46973 1.5752 | -0.0157593 1.84419 
1.4873 1.44238 | -0.0168332 2.97344 
1.46777 1.37402 | -0.0168356 3.31303 
1.35449 1.35254 | -0.0151185 2.53298 
1.25684 1.38379 | -0.0132666 1.37745 
1.27246 1.47168 | -0.0131586 0.909612 
1.18848 1.40332 | -0.0118548 0.503325 
1.1377 1.3916 | -0.010848 -0.00506348 -108.104 -0.392056 
1.18262 1.49902 | -0.0112552 -0.257363 -61.7098 -0.185485 
1.10059 1.40918 | -0.00997533 -0.582147 -130.098 -0.213837 
1.02832 1.33301 | -0.00859476 -0.998951 -164.327 -0.228545 
1.03027 1.2666 | -0.00877304 -0.541043 -170.631 -0.483196 
1.06543 1.26465 | -0.00958571 -0.0637674 -161.029 -0.665908 
1.10645 1.28613 | -0.0104672 0.319934 
1.20996 1.27051 | -0.0126485 1.63007 
1.16504 1.21973 | -0.0117847 1.43928 
1.09473 1.16699 | -0.0102728 0.904212 
1.09277 1.05762 | -0.0100378 1.48792 
1.20996 1.03418 | -0.0124233 2.99172 
1.26855 1.09277 | -0.0137091 3.29925 
1.31348 1.1416 | -0.0146067 3.46885 
1.55176 1.00684 | -0.0179247 6.07042 
1.73535 1.13574 | -0.0202997 6.28884 
1.61621 1.32715 | -0.0189302 4.57382 
1.72363 1.4248 | -0.0197254 4.39442 
1.77051 1.38965 | -0.0202957 4.80645 
1.90918 1.36816 | -0.0213714 5.26304 
1.77832 1.14551 | -0.0206922 6.37827 
2.00098 1.00098 | -0.0217078 7.49511 
2.14746 1.16113 | -0.0224573 6.47842 
2.03418 1.27246 | -0.0221725 5.944 
2.15527 1.46387 | -0.0217837 4.4753 
2.35645 1.28027 | -0.0221908 5.01994 
2.42871 1.49707 | -0.0210944 3.12061 
2.45996 1.16895 | -0.0218146 5.11472 
2.30566 1.04199 | -0.0221387 6.63681 
2.59668 1.07715 | -0.0207755 4.62697 
2.58496 1.23535 | -0.0210056 3.80852 
2.69824 1.24902 | -0.0199935 2.71414 
2.65332 1.05762 | -0.0202423 4.23954 
2.84277 1.08887 | -0.0182449 2.10351 
2.94434 1.05176 | -0.0167399 1.04166 
2.90137 1.09863 | -0.0174781 1.34041 
2.92676 1.1416 | -0.0171841 0.77742 
2.96973 1.17871 | -0.0165707 -0.00374317 -179.417 -0.0027648 
2.98926 1.24316 | -0.0162521 -0.659691 -175.34 -0.00946833 
2.89355 1.20215 | -0.0176898 0.842376 
2.83887 1.14941 | -0.0183929 1.81033 
2.76074 1.35254 | -0.019123 1.40765 
2.85059 1.30371 | -0.0181598 0.726564 
2.90137 1.27051 | -0.0175311 0.322422 
2.95215 1.27051 | -0.016793 -0.331216 -166.21 -0.0144117 
2.91895 1.37598 | -0.0170215 -0.597588 -143.351 -0.0525566 
2.85059 1.44043 | -0.0176893 -0.211375 -94.5463 -0.0943026 
2.82129 1.39746 | -0.0182501 0.43362 
2.75293 1.38574 | -0.0190977 1.26247 
2.71387 1.43848 | -0.0192907 1.28803 
2.7002 1.3623 | -0.0197346 1.95564 
2.58691 1.37207 | -0.0207069 2.90142 
2.5166 1.39551 | -0.0211154 3.27808 
2.50098 1.50098 | -0.0206883 2.62477 
2.52051 1.65137 | -0.0194354 1.30102 
2.63379 1.65332 | -0.0185633 0.376826 
2.65332 1.69043 | -0.0180398 -0.107961 104.681 
2.70996 1.69238 | -0.017475 -0.660708 56.6033 
2.7373 1.62012 | -0.0178481 -0.337076 23.9914 
2.70605 1.5791 | -0.0185019 0.304198 
2.67285 1.61621 | -0.0185318 0.325703 
2.67285 1.55762 | -0.0189852 0.790619 
2.75098 1.50098 | -0.0185584 0.451244 
2.78223 1.53223 | -0.0180064 -0.118451 -26.9149 -0.183657 
2.75098 1.56348 | -0.0181431 -0.0275766 5.4551 
2.81348 1.56348 | -0.0174153 -0.706593 -51.8769 -0.231563 
2.87598 1.50098 | -0.0170247 -0.961041 -106.595 -0.155995 
2.87598 1.62598 | -0.016116 -1.93821 -94.0952 -0.347333 
2.94238 1.69043 | -0.0145835 -3.31114 -121.223 -0.488909 
2.87402 1.74902 | -0.0149427 -2.95269 -80.4886 -0.605435 
2.81152 1.68652 | -0.0163933 -1.68431 -37.8714 -0.451321 
2.78027 1.65527 | -0.0170601 -1.07779 -12.8048 -0.379648 
2.75098 1.68848 | -0.0170782 -1.04381 17.9551 
2.75098 1.75098 | -0.0164285 -1.58123 24.2051 
2.76074 1.79785 | -0.0157814 -2.09962 19.6966 
2.77832 1.8623 | -0.014769 -2.87727 9.70797 
2.78418 1.81738 | -0.0152757 -2.5276 -0.20018 -0.709597 
2.84473 1.77051 | -0.0150885 -2.79204 -57.0233 -0.642539 
2.97363 1.80762 | -0.0128229 -4.75176 -117.179 -0.754668 
2.88379 1.81738 | -0.0140127 -3.68139 -79.9994 -0.756178 
2.99121 1.90918 | -0.0112105 -5.93533 -108.851 -0.937738 
2.91699 1.96191 | -0.0115541 -5.46217 -83.8494 -0.975254 
2.85254 1.8877 | -0.0135127 -3.95586 -51.2984 -0.869413 
2.80762 1.87793 | -0.0142121 -3.34603 -15.3041 -0.829731 
2.7666 1.90723 | -0.0142879 -3.17488 25.1325 
2.79395 1.95215 | -0.013315 -3.90463 4.34956 
2.6709 1.98926 | -0.0140533 -3.01859 120.468 
2.70215 1.89355 | -0.0151683 -2.38757 83.8034 
2.65723 1.82129 | -0.0165494 -1.29236 114.719 
2.55762 1.84863 | -0.0170139 -0.702892 175.149 
2.49902 1.99902 | -0.0152215 -1.71957 199.899 
2.37402 1.99902 | -0.0158128 -0.96172 155.303 
2.31152 1.93652 | -0.016951 -0.049244 100.189 
2.31348 1.87598 | -0.0178018 0.519366 
2.37402 1.87402 | -0.0176541 0.248608 
2.29785 1.81738 | -0.0185926 1.12672 
2.37207 1.75293 | -0.0191466 1.35673 
2.49902 1.74902 | -0.0185916 0.622956 
2.47559 1.62793 | -0.0199093 1.8039 
2.38574 1.61621 | -0.0204227 2.43634 
2.25684 1.62207 | -0.0206863 2.96413 
2.24902 1.74902 | -0.0194617 1.92165 
2.23926 1.6377 | -0.0205688 2.89736 
2.12598 1.62207 | -0.0206638 3.31201 
2.00098 1.63379 | -0.0202222 3.32683 
2.00098 1.75098 | -0.0190681 2.3352 
2.12988 1.75879 | -0.0193284 2.1495 
2.12598 1.87598 | -0.0178758 1.09157 
2.18848 1.93848 | -0.0170452 0.359081 
2.18652 1.99902 | -0.0161138 -0.231841 -8.36059 -0.377736 
2.12402 1.99902 | -0.0160579 -0.0970549 -56.8198 -0.392665 
2.12402 1.93652 | -0.0170176 0.517874 
2.06152 1.93652 | -0.0168836 0.598407 
2.00098 1.93848 | -0.0166504 0.605765 
2.03223 1.96973 | -0.0162937 0.293231 
2.00098 2.00098 | -0.0156883 -0.00977463 -99.8996 -0.458031 
2.10254 2.07129 | -0.0148136 -0.798612 -62.8076 -0.432081 
2.0498 2.16309 | -0.0129991 -1.71458 -76.4092 -0.350405 
2.09863 2.2041 | -0.012315 -2.21272 -51.7009 -0.333044 
2.15137 2.20605 | -0.0123549 -2.3258 -16.5257 -0.359003 
2.1748 2.22754 | -0.0119353 -2.61702 4.48085 
2.2002 2.22754 | -0.0119416 -2.68315 26.5646 
2.19824 2.16113 | -0.0132622 -1.94915 18.1762 
2.21191 2.07324 | -0.0148731 -1.05769 21.7582 
2.16895 2.09863 | -0.0144149 -1.20886 -13.2794 -0.417584 
2.14746 2.0752 | -0.0148127 -0.917094 -32.5818 -0.420375 
2.16895 2.02637 | -0.0156615 -0.463622 -20.506 -0.395786 
2.21191 2.05176 | -0.0152437 -0.836133 19.6098 
2.25098 2.00098 | -0.0160584 -0.447193 51.0041 
2.3252 2.10254 | -0.0141975 -1.78607 128.502 
2.4541 2.11035 | -0.0135669 -2.56596 204.835 
2.42871 2.19824 | -0.012012 -3.35701 205.018 
2.25879 2.24121 | -0.0116242 -3.02265 82.3863 
2.41309 2.30176 | -0.00990724 -4.43022 208.35 
2.47363 2.37598 | -0.00792204 -5.671 235.541 
2.33691 2.43652 | -0.00702264 -5.62989 171.542 
2.24512 2.46387 | -0.00650604 -5.59384 91.7717 
2.13379 2.47559 | -0.00618497 -5.44562 -2.49934 -0.04685 
2.13184 2.39551 | -0.00816115 -4.46684 -11.8709 -0.106632 
2.15723 2.3252 | -0.00982106 -3.688 -0.0586145 -0.206617 
2.03223 2.36035 | -0.00875436 -3.93536 -60.9019 -0.085071 
