810 1
0.480957 0.846191 | -6.09778 
0.472168 0.827637 | -5.33945 
0.441895 0.82666 | -5.19004 
0.453613 0.867676 | -5.75215 
0.412598 0.855957 | -5.88883 
0.38623 0.848145 | -6.50173 
0.38623 0.818848 | -5.45319 
0.406738 0.787598 | -3.90966 
0.384277 0.756348 | -2.66558 
0.455566 0.775879 | -3.88894 
0.493652 0.800293 | -4.14487 
0.470215 0.734863 | -3.83169 
0.45752 0.692871 | -4.66996 
0.493652 0.700684 | -5.09925 
0.484863 0.663574 | -5.59669 
0.47998 0.643066 | -5.43152 
0.449707 0.643066 | -4.25533 
0.427246 0.66748 | -3.55896 
0.388184 0.651855 | -2.1025 
0.399902 0.688965 | -3.05745 
0.410645 0.746582 | -3.47915 
0.374512 0.714355 | -1.99912 
0.312988 0.723145 | -4.47128 
0.297363 0.748535 | -6.32537 
0.276855 0.737793 | -6.61487 
0.273926 0.70459 | -5.72957 
0.290527 0.69873 | -4.65568 
0.299316 0.678223 | -2.97292 
0.270996 0.675293 | -4.83708 
0.287598 0.637207 | -2.33404 
0.318848 0.675293 | -1.57534 
0.346191 0.648926 | -1.5524 
0.36084 0.564941 | -2.44518 
0.328613 0.603027 | -2.39062 
0.26123 0.60498 | -4.57931 
0.297363 0.591309 | -3.16123 
0.256348 0.540527 | -4.44994 
0.307129 0.527832 | -4.61887 
0.343262 0.555176 | -3.27752 
0.355957 0.507324 | -3.79511 
0.425293 0.530762 | -1.05924 
0.377441 0.55127 | -1.90086 
0.395996 0.606934 | -1.08464 
0.428223 0.572754 | -2.08845 
0.455566 0.599121 | -3.79884 
0.499512 0.567871 | -2.95422 
0.463379 0.534668 | -2.54466 
0.500488 0.500488 | -3.66491 
0.536621 0.530762 | -1.78941 
0.505371 0.558105 | -2.49731 
0.523926 0.600098 | -3.28715 
0.559082 0.567871 | -2.40647 
0.590332 0.594238 | -5.0941 
0.622559 0.601074 | -6.51785 
0.622559 0.569824 | -6.02363 
0.593262 0.544434 | -2.90449 
0.617676 0.507324 | -1.72544 
0.652832 0.536621 | -3.42844 
0.681152 0.501465 | -3.23276 
0.724121 0.530762 | -2.33237 
0.687988 0.559082 | -2.83838 
0.719238 0.586426 | -2.08717 
0.696777 0.619629 | -4.35777 
0.675293 0.606934 | -5.37173 
0.663574 0.584473 | -5.57054 
0.627441 0.577637 | -6.39965 
0.650879 0.621582 | -6.21007 
0.644043 0.683105 | -2.30599 
0.668457 0.646973 | -5.23845 
0.746582 0.634277 | -4.10289 
0.718262 0.659668 | -3.64262 
0.740723 0.694824 | -3.12199 
0.718262 0.734863 | -4.34057 
0.681152 0.710449 | -2.05837 
0.637207 0.729004 | -2.73804 
0.585449 0.73877 | -6.32783 
0.608887 0.693848 | -2.21408 
0.616699 0.652832 | -3.12732 
0.566895 0.661621 | -2.00449 
0.559082 0.652832 | -2.26333 
0.507324 0.654785 | -5.48565 
0.507324 0.679199 | -5.54735 
0.523926 0.70166 | -5.43322 
0.54834 0.718262 | -5.83023 
0.557129 0.746582 | -6.29746 
0.507324 0.723145 | -4.74118 
0.526855 0.770996 | -4.5039 
0.518066 0.812012 | -5.14714 
0.549316 0.804199 | -6.24408 
0.546387 0.762207 | -5.74677 
0.571777 0.766113 | -6.82457 
0.615723 0.76416 | -6.49379 
0.623535 0.791504 | -7.3892 
0.589355 0.786621 | -7.57193 
0.562988 0.840332 | -8.05652 
0.587402 0.82666 | -8.29807 
0.616699 0.819824 | -8.11983 
0.611816 0.844238 | -7.96821 
0.588379 0.86377 | -8.00852 
0.565918 0.854004 | -8.332 
0.549316 0.864746 | -8.33237 
0.550293 0.834473 | -7.50057 
0.520996 0.839355 | -6.8085 
0.500488 0.852051 | -6.82852 
0.503418 0.877441 | -7.53573 
0.524902 0.877441 | -8.13695 
0.538574 0.89502 | -8.00602 
0.543457 0.929199 | -5.89034 
0.502441 0.92334 | -6.2857 
0.51123 0.968262 | -3.06773 
0.519043 0.98291 | -2.54171 
0.553223 0.942871 | -4.39739 
0.592285 0.986816 | -3.69064 
0.597168 0.938965 | -1.54606 
0.567871 0.92041 | -5.49815 
0.572754 0.88916 | -7.45448 
0.615723 0.896973 | -4.3858 
0.677246 0.89502 | -3.47051 
0.635254 0.921387 | -1.89075 
0.63916 0.986816 | -4.85736 
0.67041 0.986816 | -6.076 
0.67041 0.955566 | -6.00974 
0.705566 0.947754 | -7.42232 
0.69873 0.990723 | -6.57913 
0.733887 0.98877 | -6.32929 
0.723145 0.956543 | -7.60152 
0.737793 0.907715 | -6.13845 
0.689941 0.92627 | -6.06832 
0.692871 0.896973 | -4.22342 
0.727051 0.898926 | -5.43003 
0.726074 0.869629 | -2.86867 
0.743652 0.819824 | -4.23689 
0.714355 0.848145 | -0.596958 
0.627441 0.871582 | -5.81296 
0.625488 0.838379 | -7.58842 
0.662598 0.839355 | -4.89153 
0.680176 0.788574 | -3.99946 
0.625488 0.805176 | -7.68487 
0.63623 0.779785 | -6.31177 
0.659668 0.771973 | -4.44476 
0.699707 0.806152 | -3.16696 
0.731934 0.762207 | -5.53177 
0.76709 0.770996 | -6.55064 
0.771973 0.79834 | -6.31299 
0.802246 0.802246 | -5.90272 
0.790527 0.760254 | -5.90094 
0.831543 0.774902 | -4.5194 
0.869629 0.771973 | -3.70937 
0.867676 0.807129 | -4.58137 
0.817871 0.785645 | -5.39891 
0.836426 0.841309 | -3.39511 
0.872559 0.840332 | -4.02921 
0.813965 0.848145 | -3.7014 
0.787598 0.847168 | -4.28293 
0.782715 0.814941 | -5.76608 
0.754395 0.814941 | -5.08709 
0.780762 0.869629 | -3.99035 
0.811035 0.902832 | -3.63216 
0.806152 0.934082 | -4.52878 
0.750488 0.911621 | -6.26222 
0.778809 0.968262 | -5.32758 
0.780762 0.993652 | -3.81655 
0.796387 0.940918 | -5.05787 
0.836426 0.97998 | -1.99017 
0.86377 0.947754 | -1.40899 
0.842285 0.915527 | -2.01847 
0.871582 0.878418 | -1.94103 
0.913574 0.913574 | -2.69962 
0.879395 0.949707 | -0.641947 
0.918457 0.980957 | -1.02884 
0.94873 0.942871 | -2.74774 
0.975098 0.984863 | -2.34823 
0.992676 0.918457 | -4.14525 
0.950684 0.902832 | -4.69055 
0.974121 0.891113 | -5.33516 
0.98291 0.867676 | -5.6543 
0.993652 0.825684 | -4.38623 
0.961426 0.825684 | -5.80542 
0.956543 0.850098 | -6.12217 
0.932129 0.856934 | -5.9478 
0.887207 0.870605 | -3.36826 
0.884277 0.837402 | -4.71123 
0.910645 0.834473 | -5.9455 
0.933105 0.789551 | -5.82298 
0.883301 0.809082 | -5.13103 
0.885254 0.778809 | -4.48142 
0.960449 0.750488 | -3.75984 
0.972168 0.806152 | -4.71173 
0.999512 0.72998 | -3.58142 
0.945801 0.718262 | -2.68366 
0.973145 0.687012 | -3.6936 
0.964355 0.628418 | -2.64991 
0.911621 0.683105 | -1.40236 
0.896973 0.629395 | -2.79083 
0.888184 0.716309 | -0.0864784 
0.931152 0.730957 | -2.77746 
0.853027 0.740723 | -1.73399 
0.830566 0.699707 | -2.30708 
0.789551 0.733887 | -4.38935 
0.759277 0.699707 | -2.92799 
0.79541 0.657715 | -4.75502 
0.751465 0.66748 | -2.97419 
0.755371 0.633301 | -4.50839 
0.804199 0.649902 | -5.45372 
0.839355 0.651855 | -5.27582 
0.873535 0.684082 | -2.85355 
0.86084 0.595215 | -2.97094 
0.82373 0.578613 | -4.26424 
0.820801 0.615723 | -6.12159 
0.79541 0.620605 | -6.328 
0.778809 0.60498 | -5.87713 
0.774902 0.562988 | -3.61239 
0.779785 0.558105 | -3.38165 
0.789551 0.507324 | -4.66557 
0.817871 0.54541 | -2.55279 
0.85791 0.525879 | -3.97554 
0.932129 0.503418 | -4.41491 
0.897949 0.537598 | -3.69107 
0.88916 0.61377 | -2.45307 
0.919434 0.571777 | -1.90964 
0.963379 0.619629 | -2.49451 
0.984863 0.562988 | -0.577236 
0.961426 0.539551 | -1.84741 
0.999512 0.499512 | -0.317393 
0.955566 0.462402 | -3.26248 
0.927246 0.48877 | -4.75311 
0.895996 0.487793 | -5.75844 
0.891113 0.45752 | -5.45427 
0.936035 0.424316 | -2.22739 
0.88623 0.400879 | -2.18094 
0.965332 0.377441 | -0.682604 
0.980957 0.434082 | -2.40222 
0.989746 0.355957 | -0.583607 
0.943848 0.327637 | -3.20862 
0.975098 0.290527 | -3.46891 
0.940918 0.252441 | -3.59071 
0.916504 0.283691 | -3.50625 
0.877441 0.263184 | -2.80469 
0.901855 0.320801 | -3.1477 
0.91748 0.362793 | -1.78771 
0.858887 0.371582 | -1.57838 
0.839355 0.312988 | -2.03288 
0.867676 0.276855 | -3.08513 
0.817871 0.294434 | -2.80116 
0.79834 0.272949 | -3.60591 
0.759277 0.289551 | -5.50796 
0.785645 0.32373 | -2.71066 
0.770996 0.368652 | -4.38342 
0.751465 0.38623 | -4.49963 
0.752441 0.412598 | -6.20719 
0.783691 0.406738 | -7.67042 
0.809082 0.412598 | -7.84641 
0.811035 0.384277 | -5.57364 
0.838379 0.381348 | -3.8342 
0.846191 0.402832 | -5.10741 
0.848145 0.436035 | -6.87564 
0.82666 0.437012 | -8.05243 
0.830566 0.44873 | -7.99227 
0.855957 0.463379 | -6.95371 
0.853027 0.498535 | -5.8971 
0.813965 0.481934 | -7.09641 
0.791504 0.472168 | -7.77819 
0.807129 0.453613 | -8.59164 
0.783691 0.443848 | -8.76528 
0.766113 0.453613 | -8.04528 
0.752441 0.437988 | -7.22101 
0.778809 0.498535 | -5.43786 
0.720215 0.479004 | -5.03554 
0.717285 0.477051 | -4.90688 
0.730957 0.452637 | -5.64972 
0.719238 0.42334 | -2.87757 
0.723145 0.387207 | -1.82281 
0.689941 0.411621 | -3.50027 
0.66748 0.436035 | -6.40634 
0.686035 0.376465 | -5.58527 
0.650879 0.390137 | -10.123 
0.634277 0.38916 | -11.7971 
0.632324 0.379395 | -11.4721 
0.628418 0.39209 | -12.3347 
0.633301 0.395996 | -12.0573 
0.625488 0.403809 | -12.7357 
0.629395 0.421387 | -12.0041 
0.635254 0.411621 | -11.8167 
0.653809 0.437012 | -8.23743 
0.63623 0.450684 | -8.94465 
0.674316 0.440918 | -5.24357 
0.678223 0.479004 | -3.70925 
0.631348 0.469238 | -6.97165 
0.616699 0.492676 | -4.03808 
0.61377 0.469238 | -7.94578 
0.620605 0.452637 | -9.90203 
0.599121 0.45166 | -10.8251 
0.600098 0.464355 | -9.13416 
0.583496 0.455566 | -10.3138 
0.58252 0.439941 | -11.7871 
0.569824 0.444824 | -10.7788 
0.581543 0.475098 | -7.74965 
0.554199 0.496582 | -4.85861 
0.519043 0.470215 | -5.50113 
0.508301 0.444824 | -4.62024 
0.553223 0.461426 | -8.41794 
0.55127 0.435059 | -9.65659 
0.540527 0.418457 | -8.34783 
0.51416 0.42627 | -4.83621 
0.504395 0.385254 | -1.63705 
0.55127 0.403809 | -9.47998 
0.565918 0.382324 | -10.1354 
0.581543 0.377441 | -11.1446 
0.584473 0.383301 | -11.8418 
0.586426 0.39209 | -12.5505 
0.592285 0.403809 | -13.2725 
0.574707 0.402832 | -12.143 
0.572754 0.395996 | -11.6982 
0.572754 0.408691 | -12.1015 
0.569824 0.424316 | -11.7798 
0.570801 0.425293 | -11.8377 
0.593262 0.434082 | -12.5052 
0.592285 0.41748 | -13.2568 
0.583496 0.415527 | -12.9132 
0.586426 0.409668 | -13.0862 
0.601074 0.412598 | -13.4847 
0.608887 0.408691 | -13.4584 
0.603027 0.416504 | -13.4116 
0.596191 0.416504 | -13.3675 
0.595215 0.430176 | -12.7877 
0.60791 0.436035 | -12.2472 
0.615723 0.437012 | -11.8549 
0.621582 0.427246 | -12.2643 
0.619629 0.415527 | -12.9352 
0.615723 0.411621 | -13.2185 
0.622559 0.412598 | -12.8368 
0.622559 0.396973 | -12.8327 
0.611816 0.39209 | -13.0632 
0.606934 0.404785 | -13.4781 
0.594238 0.400879 | -13.2708 
0.60498 0.39209 | -13.1197 
0.604004 0.384277 | -12.6439 
0.599121 0.380371 | -12.2572 
0.60791 0.381348 | -12.4403 
0.612793 0.385254 | -12.6733 
0.624512 0.390137 | -12.5045 
0.617676 0.362793 | -10.5283 
0.60498 0.372559 | -11.6304 
0.595215 0.344238 | -7.64849 
0.612793 0.33252 | -6.06764 
0.57666 0.316895 | -3.70762 
0.557129 0.350098 | -6.32555 
0.51709 0.32959 | -2.67955 
0.559082 0.318848 | -4.15982 
0.522949 0.282715 | -4.20476 
0.549316 0.275879 | -5.17508 
0.567871 0.305176 | -3.5995 
0.61084 0.306152 | -1.39862 
0.60791 0.257324 | -6.35518 
0.64502 0.257324 | -6.39217 
0.658691 0.286621 | -5.68232 
0.651855 0.304199 | -5.22453 
0.648926 0.318848 | -5.76521 
0.631348 0.342285 | -7.77197 
0.64502 0.361816 | -9.41733 
0.671387 0.345215 | -7.4081 
0.687012 0.366699 | -5.95249 
0.67627 0.327637 | -7.29717 
0.689941 0.345215 | -6.80718 
0.733887 0.35791 | -4.05002 
0.722168 0.343262 | -5.68735 
0.734863 0.29541 | -7.03258 
0.689941 0.285645 | -7.44273 
0.705566 0.255371 | -6.06311 
0.749512 0.249512 | -4.08823 
0.703613 0.20459 | -3.98949 
0.720215 0.186035 | -4.08807 
0.73584 0.126465 | -8.86119 
0.729004 0.154785 | -7.12159 
0.70459 0.133301 | -7.82199 
0.717285 0.169434 | -5.77513 
0.660645 0.177246 | -8.23372 
0.67627 0.126465 | -7.07538 
0.641113 0.126465 | -7.98797 
0.635254 0.153809 | -9.517 
0.649902 0.171387 | -8.98672 
0.626465 0.178223 | -10.545 
0.637207 0.211426 | -9.55029 
0.684082 0.197754 | -6.01009 
0.677246 0.231934 | -6.37965 
0.64502 0.22998 | -8.29073 
0.628418 0.243652 | -7.74414 
0.608887 0.241699 | -8.10177 
0.621582 0.220215 | -9.69064 
0.61377 0.200684 | -10.6862 
0.599121 0.217285 | -9.91301 
0.578613 0.190918 | -10.1957 
0.57373 0.211426 | -9.168 
0.588379 0.225098 | -9.16234 
0.570801 0.23877 | -7.60123 
0.558105 0.225098 | -7.49032 
0.510254 0.242676 | -3.02373 
0.507324 0.216309 | -2.25248 
0.537598 0.212402 | -5.86555 
0.559082 0.174316 | -9.11259 
0.516113 0.172363 | -3.79217 
0.51709 0.145996 | -4.5648 
0.535645 0.140137 | -7.12101 
0.559082 0.154785 | -9.41125 
0.567871 0.137207 | -9.96751 
0.593262 0.128418 | -10.2328 
0.590332 0.141113 | -10.6756 
0.575684 0.146973 | -10.4578 
0.569824 0.156738 | -10.1861 
0.564941 0.17627 | -9.5843 
0.583496 0.179199 | -10.6988 
0.590332 0.16748 | -11.0175 
0.595215 0.161621 | -11.0604 
0.594238 0.175293 | -11.0671 
0.60791 0.174316 | -11.0916 
0.619629 0.172363 | -10.7772 
0.622559 0.160645 | -10.435 
0.616699 0.151855 | -10.4448 
0.602051 0.145996 | -10.7181 
0.621582 0.130371 | -9.31393 
0.601074 0.11377 | -9.33094 
0.612793 0.102051 | -8.13048 
0.599121 0.0737305 | -6.62438 
0.571777 0.0678711 | -6.47486 
0.57959 0.10498 | -9.1186 
0.565918 0.11084 | -9.12195 
0.559082 0.097168 | -8.20279 
0.510254 0.123535 | -4.05682 
0.513184 0.0864258 | -4.61141 
0.531738 0.074707 | -5.67837 
0.555176 0.0512695 | -4.99568 
0.518066 0.0532227 | -4.28656 
0.541504 0.0151367 | -2.20842 
0.575684 0.0463867 | -4.73896 
0.611816 0.0180664 | -3.40977 
0.67334 0.00732422 | -2.403 
0.645996 0.0366211 | -3.8762 
0.646973 0.0708008 | -5.11821 
0.638184 0.11084 | -7.34033 
0.678223 0.11084 | -6.87181 
0.660645 0.0766602 | -5.36233 
0.718262 0.0864258 | -8.05934 
0.702637 0.106934 | -7.94516 
0.715332 0.120605 | -8.51772 
0.723145 0.10791 | -8.83019 
0.742676 0.116699 | -9.08427 
0.740723 0.090332 | -8.67819 
0.734863 0.0649414 | -7.06504 
0.720215 0.0512695 | -5.67892 
0.70459 0.0385742 | -4.31692 
0.750488 0.000488281 | -2.66708 
0.794434 0.0366211 | -4.14653 
0.819824 0.0151367 | -3.65776 
0.859863 0.0375977 | -1.29561 
0.816895 0.0932617 | -4.34974 
0.867676 0.0678711 | -2.77439 
0.871582 0.102051 | -4.75213 
