1129 4
0.250977 -0.999023 | 0.063844 
1.00293 0.655273 | -0.00520296 2.02273 
1.02441 0.733398 | -0.00650281 2.04582 
1.09277 0.780273 | -0.00847879 2.76224 
1.16699 0.844727 | -0.0105668 3.39733 
1.20605 0.975586 | -0.0121171 3.24316 
1.02246 0.961914 | -0.00806717 1.05081 
0.979492 0.979492 | -0.00711737 0.369292 
0.956055 0.950195 | -0.00640198 0.174615 
0.958008 0.979492 | -0.00658832 0.0615729 
0.924805 0.979492 | -0.00575253 -0.426602 -185.629 -1.39556 
0.881836 0.958008 | -0.00453883 -0.977023 -164.738 -1.29542 
0.911133 0.967773 | -0.00534892 -0.575017 -180.453 -1.38293 
0.93457 0.913086 | -0.00566368 0.0327656 
0.952148 0.879883 | -0.00590391 0.439565 
0.973633 0.801758 | -0.00587427 1.07748 
0.920898 0.803711 | -0.00456854 0.298593 
0.920898 0.764648 | -0.00424368 0.451753 
0.883789 0.762695 | -0.00326353 -0.10653 -185.505 -1.08369 
0.891602 0.838867 | -0.00407677 -0.290822 -182.662 -1.38365 
0.93457 0.833008 | -0.00514004 0.382325 
0.932617 0.864258 | -0.00531018 0.220798 
0.897461 0.866211 | -0.00441977 -0.317417 -183.324 -1.4389 
0.879883 0.848633 | -0.00383832 -0.513378 -174.423 -1.42698 
0.848633 0.84668 | -0.00298971 -0.998044 -152.475 -1.42897 
0.860352 0.782227 | -0.00280807 -0.54913 -167.665 -1.27231 
0.803711 0.795898 | -0.00137079 -1.52188 -120.101 -1.37885 
0.774414 0.817383 | -0.000713088 -2.10127 -91.2081 -1.29313 
0.75293 0.907227 | -0.000702712 -2.85754 -62.0661 -0.809687 
0.850586 0.879883 | -0.00326607 -1.11016 -150.646 -1.40625 
0.844727 0.946289 | -0.00348865 -1.50711 -139.491 -1.15666 
0.80957 0.938477 | -0.00248311 -2.04298 -111.019 -0.991107 
0.776367 0.979492 | -0.00174646 -2.79627 -76.8144 -0.583302 
0.694336 0.987305 | 0.000622636 
0.729492 0.887695 | 9.92744e-05 
0.676758 0.963867 | 0.00126025 
0.512695 0.973633 | 0.00648239 
0.586914 0.907227 | 0.00437763 
0.604492 0.797852 | 0.00457369 
0.680664 0.874023 | 0.00164642 
0.694336 0.75293 | 0.00216896 
0.69043 0.637695 | 0.00344989 
0.668945 0.741211 | 0.00304616 
0.612305 0.665039 | 0.0055696 
0.606445 0.508789 | 0.00767189 
0.77832 0.500977 | 0.00259807 
0.819336 0.575195 | 0.000466142 
0.756836 0.62793 | 0.00159987 
0.754883 0.698242 | 0.000901246 
0.758789 0.729492 | 0.000484666 
0.795898 0.727539 | -0.000552795 -1.39176 -119.933 -1.2471 
0.825195 0.696289 | -0.00106187 -0.796533 -148.657 -1.00377 
0.848633 0.727539 | -0.00200587 -0.52916 -164.389 -1.06193 
0.866211 0.717773 | -0.00238464 -0.214925 -178.291 -0.924695 
0.87207 0.672852 | -0.00208717 0.0332785 
0.875977 0.647461 | -0.00191663 0.178176 
0.950195 0.696289 | -0.00434264 1.13455 
0.973633 0.606445 | -0.00393716 1.76508 
0.981445 0.493164 | -0.00265507 2.18743 
0.932617 0.40332 | -9.04228e-05 1.68148 
0.916992 0.448242 | -0.000387511 1.35252 
0.870117 0.458008 | 0.000691407 
0.758789 0.432617 | 0.00415965 
0.866211 0.327148 | 0.00290863 
0.75293 0.282227 | 0.00686321 
0.915039 0.268555 | 0.00268715 
0.954102 0.354492 | 0.000171464 
0.983398 0.204102 | 0.00221933 
0.891602 0.165039 | 0.00533051 
0.967773 0.108398 | 0.00459976 
0.81543 0.0888672 | 0.00901651 
0.803711 0.143555 | 0.008157 
0.700195 0.21582 | 0.00968024 
0.72168 0.0673828 | 0.0121825 
0.567383 0.149414 | 0.0151917 
0.522461 0.362305 | 0.0126587 
0.737305 0.258789 | 0.00775356 
0.741211 0.393555 | 0.0052842 
0.598633 0.385742 | 0.00977393 
0.381836 0.479492 | 0.0157485 
0.338867 0.264648 | 0.020887 
0.291992 0.0869141 | 0.0262945 
0.0302734 0.151367 | 0.0355734 
0.110352 0.456055 | 0.0267009 
0.180664 0.569336 | 0.0222545 
0.477539 0.571289 | 0.0111215 
0.28418 0.643555 | 0.0173 
0.479492 0.870117 | 0.0081897 
0.491211 0.999023 | 0.00710352 
0.276367 0.93457 | 0.0152082 
0.141602 0.831055 | 0.0212312 
0.000976563 1.00098 | 0.0262531 
0.22168 1.16309 | 0.0166511 
0.0751953 1.36621 | 0.0229242 
0.237305 1.3877 | 0.016374 
0.290039 1.40723 | 0.0144089 
0.430664 1.43066 | 0.00933756 
0.479492 1.34277 | 0.00730531 
0.446289 1.2373 | 0.00826894 
0.368164 1.19824 | 0.0110563 
0.366211 1.04199 | 0.0113775 
0.46582 1.0498 | 0.00779938 
0.624023 1.0791 | 0.00248319 
0.56543 1.21387 | 0.00422012 
0.649414 1.1416 | 0.00157727 
0.696289 1.2002 | 0.000111466 
0.743164 1.19434 | -0.00127597 -4.53579 -24.1536 -0.0210179 
0.74707 1.13379 | -0.00134611 -4.11531 -33.888 -0.0630235 
0.717773 1.11426 | -0.000456527 -4.52132 -8.43663 -0.052015 
0.670898 1.08887 | 0.00100502 
0.65918 1.01465 | 0.00158482 
0.700195 1.04199 | 0.000243806 
0.749023 1.02246 | -0.00113147 -3.48122 -46.8613 -0.287195 
0.807617 1.11621 | -0.00304249 -2.98827 -91.5279 -0.201388 
0.821289 1.00293 | -0.00310319 -2.163 -114.694 -0.718259 
0.93457 1.05371 | -0.00627287 -0.658686 -182.14 -1.11546 
0.96582 1.02246 | -0.0069528 -0.0408411 -194.313 -1.40233 
0.991211 1.02832 | -0.00759355 0.289342 
0.991211 1.05957 | -0.00769109 0.126226 
0.946289 1.03418 | -0.00650713 -0.384283 -188.128 -1.27527 
0.956055 1.0791 | -0.00687984 -0.479358 -186.414 -1.0996 
0.995117 1.09473 | -0.00787175 -0.00849247 -190.457 -1.22691 
0.913086 1.08887 | -0.00581502 -1.16812 -169.309 -0.789925 
0.977539 1.13184 | -0.00750943 -0.462537 -185.328 -0.925285 
0.952148 1.24707 | -0.00690651 -1.51291 -168.571 -0.256529 
0.862305 1.20605 | -0.00460535 -2.62497 -126.69 -0.131701 
0.760742 1.2998 | -0.00168576 -4.88873 -30.1636 -0.00369302 
0.928711 1.27832 | -0.0062769 -2.05512 -157.38 -0.124925 
0.928711 1.43066 | -0.00580618 -3.08686 -142.146 -0.00903148 
0.836914 1.46777 | -0.00320294 -4.78013 -81.1477 -0.000463144 
0.786133 1.3877 | -0.0021575 -5.0467 -45.0192 -0.00091354 
0.807617 1.45605 | -0.00245706 -5.17369 -57.5436 -0.000303992 
0.735352 1.44043 | -0.000469985 -6.29359 7.80123 
0.71582 1.47363 | 0.000276643 
0.639648 1.49316 | 0.00270642 
0.649414 1.42871 | 0.00206625 
0.692383 1.40332 | 0.000642487 
0.735352 1.41309 | -0.000593993 -6.09853 5.06685 
0.729492 1.3623 | -0.00061264 -5.84934 5.47705 
0.72168 1.28223 | -0.000578078 -5.4582 4.74516 
0.698242 1.25293 | 8.07808e-05 
0.670898 1.29004 | 0.000962586 
0.62207 1.36426 | 0.00266843 
0.526367 1.34473 | 0.00571993 
0.504883 1.46973 | 0.00696175 
0.520508 1.58301 | 0.00717389 
0.584961 1.68652 | 0.00595056 
0.739258 1.67871 | 0.00112932 
0.717773 1.6084 | 0.00113785 
0.639648 1.50098 | 0.00275284 
0.729492 1.54785 | 0.000333939 
0.791992 1.53613 | -0.00154529 -6.03317 -35.5315 -8.41873e-05 
0.84082 1.61816 | -0.00227769 -5.87737 -69.2306 -4.43069e-05 
0.958008 1.58887 | -0.00556238 -3.85116 -135.928 -0.000472744 
0.948242 1.66504 | -0.00466841 -4.61279 -125.641 -4.5734e-05 
0.834961 1.63965 | -0.00193378 -6.14692 -62.3816 -5.13729e-05 
0.776367 1.64551 | -0.000247924 -7.167 -10.2129 -0.000168862 
0.788086 1.71191 | 5.55733e-05 
0.764648 1.86621 | 0.00254071 
0.821289 1.85645 | 0.000817643 
0.856445 1.81152 | -0.000708999 -7.28541 -61.8757 -5.51415e-05 
0.948242 1.78027 | -0.00346385 -5.60534 -114.118 -2.06563e-06 
0.911133 1.89941 | -0.000996413 -7.25299 -87.289 -9.80033e-06 
0.981445 1.9873 | -0.00145276 -7.07799 -100.254 -2.20075e-08 
0.889648 1.93848 | 0.000123689 
0.817383 1.96582 | 0.00248111 
0.735352 1.97363 | 0.00493703 
0.725586 1.89941 | 0.00413077 
0.674805 1.85645 | 0.00507141 
0.545898 1.85645 | 0.00916972 
0.383789 1.92871 | 0.0157964 
0.290039 1.76855 | 0.0172121 
0.399414 1.62988 | 0.0117691 
0.272461 1.50488 | 0.0155836 
0.174805 1.64355 | 0.0204816 
0.000976563 1.61035 | 0.0275409 
0.000976563 2.00098 | 0.0322727 
0.25293 2.0127 | 0.0220156 
0.268555 2.2373 | 0.0255648 
0.307617 2.45996 | 0.0291861 
0.0322266 2.51855 | 0.0418783 
0.319336 2.79004 | 0.0381512 
0.463867 2.63574 | 0.0282551 
0.500977 2.50098 | 0.0232922 
0.55957 2.81152 | 0.0303802 
0.842773 2.75098 | 0.0199759 
0.895508 2.99316 | 0.0266714 
0.999023 2.66309 | 0.0133297 
0.813477 2.58496 | 0.0159056 
0.999023 2.49902 | 0.00879807 
0.977539 2.37793 | 0.00631929 
0.901367 2.35059 | 0.00760295 
0.77832 2.36816 | 0.0113578 
0.75293 2.49902 | 0.0153147 
0.608398 2.36426 | 0.0163869 
0.749023 2.24902 | 0.00955783 
0.610352 2.2373 | 0.0135298 
0.59668 2.11035 | 0.0114938 
0.655273 2.02441 | 0.00815839 
0.750977 2.00098 | 0.00491232 
0.75293 2.13184 | 0.00712331 
0.875977 2.12598 | 0.00360471 
0.944336 2.2002 | 0.00327083 
0.999023 2.12402 | 0.00046164 
0.936523 2.06152 | 0.000885957 
0.938477 2.00098 | -0.000169952 -7.83499 -88.8424 -2.43425e-06 
1.00098 2.00098 | -0.00170779 -6.94066 -99.8994 -2.40799e-09 
1.06348 2.06348 | -0.00212723 -6.73565 -81.872 -2.6712e-06 
1.06152 2.12402 | -0.00100052 -7.39493 -76.522 -2.14055e-06 
1.00098 2.12598 | 0.000450898 
1.06348 2.18848 | 0.000187714 
1.12402 2.18652 | -0.00119046 -7.28093 -38.0503 -2.98408e-05 
1.12598 2.12598 | -0.00239041 -6.60442 -42.8032 -3.74707e-05 
1.12598 2.18848 | -0.00119388 -7.27855 -36.5532 -3.15595e-05 
1.18848 2.18848 | -0.00249734 -6.54698 12.311 
1.24902 2.12402 | -0.00491824 -5.19512 61.4959 
1.18652 2.12402 | -0.00369046 -5.87413 4.16502 
1.18652 2.06152 | -0.00480643 -5.22014 -2.08498 -0.000199622 
1.18848 2.00098 | -0.00585257 -4.58317 -6.439 -0.000216565 
1.25098 2.00098 | -0.00707791 -3.90585 51.0319 
1.37402 2.02832 | -0.00881648 -3.00637 158.253 
1.38184 2.12012 | -0.00733992 -3.8909 172.541 
1.36426 2.2373 | -0.00475534 -5.32055 172.41 
1.25098 2.25098 | -0.00244803 -6.56332 76.0319 
1.37012 2.27246 | -0.00411122 -5.66542 180.016 
1.37598 2.37598 | -0.00188064 -6.81736 194.32 
1.43848 2.43848 | -0.00136258 -7.05506 232.782 
1.43652 2.49902 | 0.000203584 
1.37402 2.49902 | 0.00119699 
1.31543 2.43262 | 0.000518098 
1.24902 2.49902 | 0.00341818 
1.18066 2.44238 | 0.00332561 
1.2334 2.37598 | 0.000672395 
1.24707 2.34277 | -0.000359939 -7.6583 81.5303 
1.21387 2.2998 | -0.000679717 -7.51445 46.2324 
1.16504 2.26074 | -0.000536819 -7.61878 -0.236305 -6.91978e-05 
1.1416 2.29785 | 0.000754853 
1.1416 2.35059 | 0.00194055 
1.02832 2.36816 | 0.00487441 
1.00098 2.50098 | 0.00880197 
1.11816 2.53027 | 0.00689996 
1.14551 2.60059 | 0.00823595 
1.01074 2.74707 | 0.0155776 
1.12598 2.90527 | 0.0181148 
1.25098 2.75098 | 0.0105617 
1.37793 2.90527 | 0.0133376 
1.47949 2.84473 | 0.00974257 
1.49902 2.74902 | 0.00640842 
1.37207 2.74316 | 0.00816823 
1.37402 2.62402 | 0.0046008 
1.30371 2.55371 | 0.00385867 
1.37598 2.50098 | 0.00121555 
1.43848 2.56348 | 0.00188986 
1.49902 2.56152 | 0.000951142 
1.50098 2.50098 | -0.000688262 -7.36655 250.095 
1.62598 2.50098 | -0.00227957 -6.60869 205.508 
1.68848 2.56348 | -0.00129275 -7.10247 162.897 
1.68652 2.62402 | 0.000415009 
1.62598 2.62598 | 0.00112912 
1.69043 2.66504 | 0.00156001 
1.65527 2.73535 | 0.00404031 
1.50098 2.75098 | 0.00644162 
1.50098 2.87598 | 0.0104753 
1.63965 2.8877 | 0.00912309 
1.72949 2.85449 | 0.00708722 
1.75098 2.75098 | 0.0035715 
1.75488 2.86426 | 0.00717883 
1.87988 2.87793 | 0.00667923 
1.97363 2.87012 | 0.00590534 
1.99902 2.74902 | 0.00189865 
1.93848 2.68457 | 0.000223435 
1.87402 2.74902 | 0.00255734 
1.81152 2.68652 | 0.00110666 
1.78027 2.65527 | 0.000439912 
1.81348 2.62598 | -0.000671905 -7.48099 54.3475 
1.87402 2.62402 | -0.00115897 -7.32396 6.99158 
1.81152 2.56152 | -0.0024534 -6.6502 49.6028 
1.81348 2.50098 | -0.0040806 -5.87881 41.8475 
1.87598 2.50098 | -0.00452469 -5.74403 -6.61471 -0.00846608 
1.99902 2.49902 | -0.00522147 -5.6128 -50.0948 -0.0158946 
1.99902 2.37402 | -0.00831277 -4.08997 -62.5948 -0.0609969 
1.87402 2.37402 | -0.00765408 -4.20018 -18.0084 -0.0289306 
1.87402 2.31152 | -0.00908255 -3.46806 -24.2584 -0.0487496 
1.81152 2.31152 | -0.00863602 -3.60454 24.6028 
1.75098 2.37598 | -0.00665457 -4.54381 86.6773 
1.74902 2.49902 | -0.00359158 -6.05022 100.823 
1.63574 2.4873 | -0.0027446 -6.38813 197.399 
1.61816 2.37012 | -0.00542293 -5.05613 197.532 
1.62598 2.27832 | -0.00757722 -3.94834 183.243 
1.74902 2.24902 | -0.0094617 -3.08269 75.8227 
1.63574 2.23535 | -0.0085966 -3.41341 172.204 
1.61816 2.11816 | -0.0106844 -2.22904 172.336 
1.62793 2.03027 | -0.0123338 -1.26639 157.121 
1.75098 2.00098 | -0.0140681 -0.440412 49.1773 
1.78027 2.03223 | -0.0138123 -0.660138 24.8632 
1.81152 2.00098 | -0.0145752 -0.256458 -6.45187 -0.314727 
1.81348 2.06152 | -0.0135838 -0.866301 -2.09779 -0.214079 
1.81348 2.12402 | -0.0124678 -1.52029 4.15221 
1.75098 2.12598 | -0.0119095 -1.73008 61.6773 
1.81348 2.18848 | -0.0112351 -2.21518 10.5975 
1.87402 2.18652 | -0.0117051 -2.06242 -36.7584 -0.130105 
1.87598 2.12598 | -0.0128758 -1.40626 -44.1147 -0.20432 
1.94238 2.18848 | -0.0120655 -1.99663 -71.428 -0.197808 
1.99902 2.12402 | -0.0135579 -1.2787 -87.5948 -0.358164 
1.93652 2.06152 | -0.0143836 -0.652678 -82.0727 -0.382799 
1.93848 2.00098 | -0.0154004 -0.0360537 -88.8319 -0.455924 
1.96973 2.03223 | -0.0150437 -0.331226 -94.0708 -0.442865 
1.99902 1.99902 | -0.0157117 0.00975662 
1.96191 1.91504 | -0.0168203 0.82149 
1.87598 1.91504 | -0.0163373 0.724745 
1.89355 1.94043 | -0.0160786 0.508147 
1.9209 1.99902 | -0.0153366 -0.0336885 -81.9472 -0.448889 
1.84473 1.97754 | -0.0151921 0.0559187 
1.83301 1.94629 | -0.0155837 0.336242 
1.76855 1.95605 | -0.0149224 0.0626326 
1.8291 1.93066 | -0.0157856 0.478519 
1.84082 1.77051 | -0.0179551 1.9873 
1.99902 1.8252 | -0.0181874 1.67165 
1.87988 1.62988 | -0.0196273 3.25851 
1.87598 1.50684 | -0.0205086 4.2168 
1.77051 1.51074 | -0.0196898 3.9284 
1.87402 1.71582 | -0.0187767 2.52969 
1.6709 1.67285 | -0.0174646 2.25178 
1.68262 1.55371 | -0.018572 3.26543 
1.5791 1.54004 | -0.0174886 2.84045 
1.6123 1.6709 | -0.0168287 1.97644 
1.5166 1.71387 | -0.0151891 1.03391 
1.53613 1.76855 | -0.0148603 0.68628 
1.52441 1.86621 | -0.0134975 -0.277566 184.859 
1.58105 1.8623 | -0.0142826 0.110698 
1.57324 1.81152 | -0.0148321 0.531219 
1.70605 1.75293 | -0.0170029 1.71807 
1.69824 1.87988 | -0.01536 0.532756 
1.7002 1.93652 | -0.0145773 0.000505977 
1.69238 1.98145 | -0.0138167 -0.472455 101.268 
1.59668 1.96387 | -0.0130251 -0.77157 169.55 
1.44629 1.96582 | -0.0109544 -1.79026 188.124 
1.44629 1.82129 | -0.0129592 -0.421872 173.671 
1.31348 1.84473 | -0.010484 -1.78056 92.7356 
1.2627 1.8877 | -0.00898535 -2.68361 50.7354 
1.31348 1.92285 | -0.00941562 -2.51641 100.548 
1.27637 1.97363 | -0.00798395 -3.37449 72.1132 
1.23145 1.95215 | -0.00746175 -3.62913 27.7814 
1.19043 1.90137 | -0.00738852 -3.58941 -14.6908 -0.000257432 
1.18262 1.98535 | -0.00598155 -4.49374 -13.0769 -0.000191644 
1.08887 1.91699 | -0.00501306 -4.95217 -85.5091 -1.14168e-05 
1.06348 1.77832 | -0.0062386 -3.99686 -110.388 -4.96237e-05 
1.15332 1.83301 | -0.00753763 -3.37803 -52.3027 -0.000200021 
1.21777 1.82324 | -0.008968 -2.55969 2.17302 
1.24316 1.7998 | -0.00974699 -2.07602 23.5538 
1.24512 1.70215 | -0.0108605 -1.20055 15.6277 
1.21582 1.67871 | -0.0105223 -1.31558 -14.0809 -0.0181099 
1.15527 1.66895 | -0.00938637 -1.91874 -67.191 -0.00689296 
1.00684 1.63574 | -0.00636488 -3.53896 -136.287 -0.000498469 
1.0166 1.54199 | -0.00732609 -2.66013 -144.983 -0.00560107 
1.19238 1.60059 | -0.0107424 -0.934171 -43.0514 -0.0479714 
1.2334 1.5498 | -0.0119332 -0.0858333 -10.6235 -0.178546 
1.27637 1.52441 | -0.0129166 0.553985 
1.31543 1.57715 | -0.0132529 0.527087 
1.30957 1.62012 | -0.0128064 0.127682 
1.28809 1.58887 | -0.012672 0.169158 
1.25879 1.61426 | -0.0119251 -0.329804 19.7187 
1.29395 1.70996 | -0.01169 -0.771813 61.9015 
1.3584 1.71191 | -0.0127965 -0.185323 115.646 
1.35254 1.62793 | -0.0134869 0.463462 
1.43457 1.74902 | -0.0136269 0.132079 
1.43848 1.66504 | -0.0145382 0.879469 
1.40918 1.6084 | -0.0145781 1.10855 
1.44824 1.49316 | -0.0159892 2.31201 
1.48145 1.32324 | -0.0171849 3.75522 
1.32715 1.32129 | -0.0147342 2.49154 
1.2666 1.41309 | -0.0133336 1.27274 
1.35254 1.44043 | -0.01474 1.90176 
1.2373 1.47754 | -0.0124619 0.502584 
1.18848 1.42871 | -0.0117451 0.323558 
1.15137 1.43457 | -0.0109535 -0.146214 -93.6515 -0.282979 
1.1416 1.46973 | -0.0105704 -0.51724 -97.4599 -0.163146 
1.10449 1.43066 | -0.00996657 -0.685987 -125.739 -0.17033 
1.01855 1.33105 | -0.00837012 -1.1184 -165.874 -0.207472 
1.02832 1.27441 | -0.00871629 -0.617005 -170.187 -0.439329 
1.05957 1.25293 | -0.00946619 -0.0663042 -164.315 -0.698653 
1.08496 1.28223 | -0.00999927 0.0751787 
1.14355 1.36621 | -0.011063 0.239929 
1.2002 1.2998 | -0.0124043 1.33399 
1.15723 1.19238 | -0.0116257 1.51315 
1.09277 1.14551 | -0.0102108 1.00383 
1.03418 1.03027 | -0.00862056 0.868502 
1.24121 1.10059 | -0.0132084 2.97344 
1.3584 1.11426 | -0.0153436 4.03738 
1.36621 1.2334 | -0.0155368 3.40732 
1.48926 1.18652 | -0.0174466 4.66889 
1.46582 1.03223 | -0.0168283 5.35469 
1.67676 1.1709 | -0.0197537 5.8469 
1.58691 1.30176 | -0.0186377 4.57857 
1.57129 1.47363 | -0.0177985 3.29468 
1.74707 1.46582 | -0.0197419 4.18417 
1.7002 1.28223 | -0.0199343 5.26555 
1.77246 1.34668 | -0.020457 5.10659 
1.93848 1.36621 | -0.0215398 5.30738 
1.7627 1.17871 | -0.0205831 6.13554 
2.00098 1.00098 | -0.0217078 7.49511 
2.16895 1.17871 | -0.0224858 6.32839 
2.07324 1.27441 | -0.022284 5.90242 
2.14941 1.48926 | -0.0216377 4.30025 
2.35645 1.29785 | -0.0221595 4.90664 
2.4248 1.44824 | -0.0213784 3.5033 
2.4248 1.1709 | -0.0219862 5.3193 
2.27441 1.04395 | -0.0222011 6.75251 
2.61035 1.11816 | -0.0207491 4.28727 
2.6123 1.2041 | -0.0207999 3.77176 
2.74121 1.22949 | -0.0195622 2.40564 
2.6377 1.03027 | -0.0202962 4.52235 
2.83301 1.12012 | -0.0184292 2.04458 
2.96973 1.06543 | -0.0163941 0.631804 
2.90332 1.1377 | -0.0175146 1.09754 
2.94434 1.17871 | -0.0169551 0.333752 
2.81348 1.12988 | -0.0186873 2.21297 
2.77832 1.35645 | -0.0189107 1.19332 
2.81738 1.30566 | -0.0185767 1.09842 
2.88965 1.29395 | -0.0176556 0.317914 
2.96387 1.25684 | -0.0166328 -0.400758 -170.46 -0.0117463 
2.95215 1.38965 | -0.0164831 -1.12355 -154.296 -0.060954 
2.85254 1.46191 | -0.0175559 -0.390363 -93.8766 -0.113323 
2.8252 1.41699 | -0.0181205 0.251532 
2.75098 1.40137 | -0.0190588 1.174 
2.7002 1.43848 | -0.0194293 1.42229 
2.68848 1.35449 | -0.0198752 2.12171 
2.59277 1.36035 | -0.0207002 2.93347 
2.52051 1.39355 | -0.0210981 3.26357 
2.50098 1.50098 | -0.0206883 2.62477 
2.52246 1.62598 | -0.0196456 1.49491 
2.56934 1.71582 | -0.0184752 0.388906 
2.65332 1.65137 | -0.0184077 0.218387 
2.65332 1.70605 | -0.0178841 -0.240636 106.243 
2.70605 1.7041 | -0.0173979 -0.721803 61.3289 
2.72168 1.62402 | -0.0179805 -0.210447 38.9796 
2.71191 1.57129 | -0.0185009 0.308032 
2.68652 1.61035 | -0.0184491 0.243903 
2.67285 1.54785 | -0.0190541 0.866436 
2.75098 1.50098 | -0.0185584 0.451244 
2.78223 1.53223 | -0.0180064 -0.118451 -26.9149 -0.183657 
2.75098 1.56348 | -0.0181431 -0.0275766 5.4551 
2.78223 1.59473 | -0.017552 -0.607038 -20.6649 -0.273783 
2.81348 1.56348 | -0.0174153 -0.706593 -51.8769 -0.231563 
2.87598 1.50098 | -0.0170247 -0.961041 -106.595 -0.155995 
2.94043 1.56934 | -0.0156535 -2.29876 -132.669 -0.25532 
2.87598 1.62598 | -0.016116 -1.93821 -94.0952 -0.347333 
2.94434 1.69043 | -0.0145544 -3.33673 -121.865 -0.489123 
2.87402 1.74902 | -0.0149427 -2.95269 -80.4886 -0.605435 
2.81152 1.68652 | -0.0163933 -1.68431 -37.8714 -0.451321 
2.78027 1.65527 | -0.0170601 -1.07779 -12.8048 -0.379648 
2.75098 1.68848 | -0.0170782 -1.04381 17.9551 
2.75098 1.75098 | -0.0164285 -1.58123 24.2051 
2.76074 1.80566 | -0.0156874 -2.17001 20.4778 
2.7666 1.8584 | -0.0149547 -2.71521 20.2497 
2.80176 1.81543 | -0.0150913 -2.70346 -16.3546 -0.715702 
2.86035 1.77051 | -0.0148846 -2.97706 -68.7941 -0.648285 
2.96191 1.78613 | -0.0132594 -4.40122 -117.104 -0.706571 
2.87988 1.85449 | -0.013594 -3.9742 -73.7989 -0.826607 
2.97559 1.92285 | -0.0112595 -5.85289 -105.948 -0.953466 
2.87988 1.94043 | -0.0123952 -4.78951 -65.2052 -0.945391 
2.8291 1.87988 | -0.0139199 -3.60857 -33.5052 -0.845268 
2.78809 1.93262 | -0.0136743 -3.65057 7.73621 
2.78027 1.88379 | -0.0144572 -3.09962 10.0467 
