459 4
0.000976563 -0.499023 | 0.0547238 
0.93457 1.1084 | -0.00640297 -0.954287 -176.671 -0.806403 
0.963867 1.21973 | -0.00721587 -1.17469 -174.183 -0.397395 
0.823242 1.34863 | -0.00332446 -4.16341 -81.7781 -0.0052489 
0.999023 1.41113 | -0.00763078 -1.93625 -158.884 -0.0481383 
0.870117 1.40918 | -0.00437656 -3.82999 -111.862 -0.0040323 
0.754883 1.45605 | -0.000960723 -6.06633 -9.0234 -0.000131412 
0.717773 1.4873 | 0.000295396 
0.665039 1.36426 | 0.00133086 
0.522461 1.46777 | 0.0063584 
0.625977 1.62012 | 0.00404048 
0.706055 1.50293 | 0.00073639 
0.770508 1.54785 | -0.000855514 -6.48719 -14.5166 -0.000111923 
0.875977 1.52832 | -0.00389168 -4.61322 -103.9 -0.000270669 
0.911133 1.72559 | -0.00312581 -5.67767 -104.672 -8.21525e-06 
0.768555 1.63379 | -0.000127914 -7.20412 -4.09598 -0.000182271 
0.80957 1.75684 | -6.63902e-05 -7.55731 -29.1827 -0.000143529 
0.829102 1.81543 | 8.11623e-05 
0.856445 1.76465 | -0.00126033 -6.86633 -66.5632 -4.77129e-05 
0.969727 1.79199 | -0.00385973 -5.39936 -118.099 -1.79797e-06 
0.930664 1.88574 | -0.00168544 -6.83089 -97.4247 -3.56407e-06 
0.979492 1.99316 | -0.00131251 -7.16395 -99.4428 -3.1417e-08 
0.821289 1.97168 | 0.00246333 
0.762695 1.9834 | 0.00429558 
0.633789 1.79199 | 0.00553471 
0.383789 1.97168 | 0.0164411 
0.413086 1.71387 | 0.0120712 
0.000976563 2.00098 | 0.0322727 
0.0166016 2.55762 | 0.0436035 
0.500977 2.50098 | 0.0232922 
0.842773 2.86621 | 0.0236832 
0.999023 2.49902 | 0.00879807 
0.756836 2.49902 | 0.0152018 
0.749023 2.24902 | 0.00955783 
0.750977 2.00098 | 0.00491232 
0.875977 2.12598 | 0.00360471 
0.999023 2.12402 | 0.00046164 
0.936523 2.06152 | 0.000885957 
1.00098 2.00098 | -0.00170779 -6.94066 -99.8994 -2.40799e-09 
1.12598 2.12598 | -0.00239041 -6.60442 -42.8032 -3.74707e-05 
1.18848 2.18848 | -0.00249734 -6.54698 12.311 
1.24902 2.12402 | -0.00491824 -5.19512 61.4959 
1.25098 2.00098 | -0.00707791 -3.90585 51.0319 
1.37793 2.11035 | -0.0074546 -3.82126 169.043 
1.25098 2.25098 | -0.00244803 -6.56332 76.0319 
1.37598 2.37598 | -0.00188064 -6.81736 194.32 
1.37402 2.49902 | 0.00119699 
1.24902 2.49902 | 0.00341818 
1.00098 2.50098 | 0.00880197 
1.00879 2.74512 | 0.0155637 
1.25098 2.75098 | 0.0105617 
1.49902 2.74902 | 0.00640842 
1.37402 2.62402 | 0.0046008 
1.37598 2.50098 | 0.00121555 
1.50098 2.50098 | -0.000688262 -7.36655 250.095 
1.62598 2.50098 | -0.00227957 -6.60869 205.508 
1.62598 2.62598 | 0.00112912 
1.50098 2.75098 | 0.00644162 
1.62793 2.89941 | 0.00965273 
1.75098 2.75098 | 0.0035715 
1.88965 2.88574 | 0.00688045 
1.99902 2.74902 | 0.00189865 
1.87402 2.74902 | 0.00255734 
1.81152 2.68652 | 0.00110666 
1.81348 2.62598 | -0.000671905 -7.48099 54.3475 
1.87402 2.62402 | -0.00115897 -7.32396 6.99158 
1.81152 2.56152 | -0.0024534 -6.6502 49.6028 
1.87598 2.50098 | -0.00452469 -5.74403 -6.61471 -0.00846608 
1.99902 2.49902 | -0.00522147 -5.6128 -50.0948 -0.0158946 
1.87402 2.37402 | -0.00765408 -4.20018 -18.0084 -0.0289306 
1.81152 2.31152 | -0.00863602 -3.60454 24.6028 
1.75098 2.37598 | -0.00665457 -4.54381 86.6773 
1.74902 2.49902 | -0.00359158 -6.05022 100.823 
1.62012 2.37207 | -0.00539987 -5.06895 196.474 
1.74902 2.24902 | -0.0094617 -3.08269 75.8227 
1.62012 2.11035 | -0.01085 -2.13612 170.302 
1.75098 2.00098 | -0.0140681 -0.440412 49.1773 
1.75098 2.12598 | -0.0119095 -1.73008 61.6773 
1.81348 2.18848 | -0.0112351 -2.21518 10.5975 
1.87598 2.12598 | -0.0128758 -1.40626 -44.1147 -0.20432 
1.99902 2.12402 | -0.0135579 -1.2787 -87.5948 -0.358164 
1.93652 2.06152 | -0.0143836 -0.652678 -82.0727 -0.382799 
1.93848 2.00098 | -0.0154004 -0.0360537 -88.8319 -0.455924 
1.99902 1.99902 | -0.0157117 0.00975662 
1.75293 1.95215 | -0.014844 0.0488763 
1.93262 1.76074 | -0.0186407 2.21794 
1.75879 1.58691 | -0.0190563 3.30021 
1.60059 1.51074 | -0.0179414 3.18629 
1.73145 1.84668 | -0.0161226 0.973591 
1.69629 1.93262 | -0.0145955 0.0219191 
1.60254 1.88965 | -0.0141743 -0.023978 158.893 
1.47559 1.8623 | -0.0128658 -0.580239 184.47 
1.30371 1.82129 | -0.0106067 -1.65953 81.8066 
1.21387 1.91309 | -0.00769051 -3.44144 7.56053 
1.16895 1.97754 | -0.00582359 -4.57285 -25.3645 -0.000140373 
1.03027 1.99902 | -0.00243301 -6.52058 -97.3885 -1.51052e-07 
1.06934 1.81543 | -0.00592845 -4.25429 -104.438 -2.19352e-05 
1.21777 1.79395 | -0.0093246 -2.29475 -0.756672 -0.00192908 
1.01855 1.68066 | -0.00623149 -3.75071 -130.913 -0.000209131 
1.1416 1.57324 | -0.00990483 -1.30473 -87.1084 -0.0331991 
1.18848 1.53418 | -0.0111514 -0.457673 -53.1187 -0.124755 
1.35645 1.5498 | -0.0141605 1.11913 
1.33105 1.60059 | -0.0133446 0.487757 
1.25098 1.63184 | -0.0116287 -0.553305 14.1178 
1.31934 1.73145 | -0.01192 -0.712143 86.4554 
1.43066 1.66699 | -0.0144004 0.801847 
1.47754 1.70215 | -0.014759 0.861133 
1.45605 1.53223 | -0.0158617 2.07601 
1.35254 1.33301 | -0.0151412 2.64657 
1.21387 1.41309 | -0.0123214 0.71627 
1.11621 1.49121 | -0.00990597 -0.983463 -112.626 -0.0847386 
1.04395 1.43066 | -0.00860332 -1.4645 -151.246 -0.0723126 
1.00293 1.2666 | -0.00812587 -0.914513 -173.314 -0.367001 
1.11426 1.29199 | -0.010627 0.378701 
1.15527 1.29199 | -0.0115008 0.871592 
1.24512 1.29785 | -0.0132862 1.83168 
1.16309 1.21387 | -0.0117462 1.45225 
1.14551 1.0498 | -0.0111549 2.17424 
1.34668 1.23145 | -0.0152086 3.24478 
1.65527 1.11426 | -0.0194592 6.07082 
1.63965 1.47559 | -0.0186006 3.65486 
2.00098 1.00098 | -0.0217078 7.49511 
2.34082 1.34277 | -0.0220979 4.68574 
2.52441 1.08105 | -0.0213061 5.16851 
2.99512 1.02637 | -0.0158764 0.489633 
2.8877 1.24512 | -0.0177504 0.651965 
2.84082 1.35059 | -0.0181667 0.530219 
2.87988 1.28223 | -0.01781 0.513392 
2.94824 1.32129 | -0.0167542 -0.608701 -159.998 -0.0285065 
2.98926 1.40918 | -0.0158332 -1.76052 -158.738 -0.0740758 
2.9248 1.45215 | -0.0166108 -1.21117 -138.338 -0.10775 
2.84668 1.40723 | -0.0178886 0.071044 
2.69434 1.47559 | -0.0192968 1.20868 
2.50098 1.50098 | -0.0206883 2.62477 
2.65918 1.66309 | -0.0182471 0.0678778 
2.7041 1.73535 | -0.0170928 -0.971384 66.2217 
2.74316 1.60059 | -0.017945 -0.240055 16.5269 
2.66113 1.60645 | -0.0187216 0.512941 
2.67871 1.5459 | -0.0190119 0.826547 
2.75098 1.50098 | -0.0185584 0.451244 
2.81348 1.56348 | -0.0174153 -0.706593 -51.8769 -0.231563 
2.87598 1.50098 | -0.0170247 -0.961041 -106.595 -0.155995 
2.87598 1.62598 | -0.016116 -1.93821 -94.0952 -0.347333 
2.87402 1.74902 | -0.0149427 -2.95269 -80.4886 -0.605435 
2.81152 1.68652 | -0.0163933 -1.68431 -37.8714 -0.451321 
2.75098 1.68848 | -0.0170782 -1.04381 17.9551 
2.75098 1.75098 | -0.0164285 -1.58123 24.2051 
2.75684 1.7959 | -0.0158484 -2.04091 23.1771 
2.79004 1.83301 | -0.0150116 -2.73425 -4.01036 -0.742535 
2.84082 1.76465 | -0.0152052 -2.69454 -54.5354 -0.628367 
2.91699 1.8291 | -0.0134015 -4.20344 -97.1306 -0.789956 
2.99512 1.87793 | -0.011582 -5.69334 -112.135 -0.891478 
2.9209 1.97363 | -0.011318 -5.62733 -84.473 -0.982291 
2.86035 1.92871 | -0.0128292 -4.44013 -52.9738 -0.925067 
2.81543 1.92285 | -0.0134873 -3.86093 -17.6313 -0.893462 
2.78418 1.89746 | -0.0142228 -3.2713 7.80763 
2.77637 1.93066 | -0.0138393 -3.5044 18.3576 
2.62988 1.83887 | -0.0165705 -1.20881 136.667 
2.49902 1.99902 | -0.0152215 -1.71957 199.899 
2.37402 1.99902 | -0.0158128 -0.96172 155.303 
2.31152 1.93652 | -0.016951 -0.049244 100.189 
2.37402 1.87402 | -0.0176541 0.248608 
2.36816 1.75684 | -0.0191165 1.34254 
2.49902 1.74902 | -0.0185916 0.622956 
2.40137 1.6084 | -0.0204266 2.41392 
2.24902 1.74902 | -0.0194617 1.92165 
2.00098 1.75098 | -0.0190681 2.3352 
2.12598 1.87598 | -0.0178758 1.09157 
2.18848 1.93848 | -0.0170452 0.359081 
2.18652 1.99902 | -0.0161138 -0.231841 -8.36059 -0.377736 
2.12402 1.99902 | -0.0160579 -0.0970549 -56.8198 -0.392665 
2.00098 2.00098 | -0.0156883 -0.00977463 -99.8996 -0.458031 
2.02637 2.20605 | -0.0120771 -2.17152 -77.342 -0.265356 
2.08496 2.1377 | -0.0135749 -1.47448 -65.3652 -0.400968 
2.12598 2.18848 | -0.0126743 -2.08378 -36.573 -0.367618 
2.2002 2.22754 | -0.0119416 -2.68315 26.5646 
2.41309 2.05176 | -0.014791 -1.70928 183.35 
2.27441 2.15723 | -0.0132818 -2.157 88.6278 
2.45605 2.40137 | -0.00741153 -5.86076 234.45 
2.21191 2.42676 | -0.00744923 -5.03474 57.1098 
2.18652 2.31152 | -0.0101433 -3.59946 22.8894 
2.16504 2.3252 | -0.00982713 -3.70549 6.18508 
2.07324 2.33691 | -0.00941359 -3.69017 -50.7075 -0.132118 
2.10254 2.4248 | -0.00740355 -4.77221 -27.456 -0.0680694 
2.09863 2.58105 | -0.00332413 -6.72217 -14.0056 -0.00939064 
2.23926 2.52441 | -0.00494386 -6.3292 92.3112 
2.12598 2.62598 | -0.00211111 -7.34959 7.17701 
2.22754 2.6377 | -0.00182274 -7.75313 92.6577 
2.23926 2.72559 | 0.000789536 
2.09863 2.66895 | -0.000819244 -7.87573 -5.21655 -0.00233838 
2.04004 2.7373 | 0.00138893 
2.10254 2.8252 | 0.00400758 
2.22754 2.8584 | 0.00501044 
2.35645 2.97559 | 0.00927181 
2.44043 2.7002 | 0.000583924 
2.2666 2.7002 | 5.02174e-05 
2.37207 2.60059 | -0.00258751 -7.86898 214.142 
2.29199 2.50293 | -0.00543912 -6.25372 139.398 
2.70996 2.50684 | -0.0028212 -9.21088 138.049 
2.65137 2.59473 | -0.00101005 -9.7779 196.615 
2.72949 2.71582 | 0.00328073 
2.55762 2.74707 | 0.00271317 
2.66895 2.9834 | 0.0115042 
2.80176 2.91309 | 0.0104678 
2.99902 2.74902 | 0.00787912 
2.77246 2.7002 | 0.00328298 
2.83691 2.57324 | 0.000414536 
2.81152 2.56152 | -0.00022293 -10.9769 49.6286 
2.83691 2.55176 | -0.000170913 -11.1427 27.2982 
2.89746 2.55371 | 0.000689851 
2.95996 2.58496 | 0.00245657 
2.96582 2.53809 | 0.00126955 
2.96387 2.47363 | -0.000443664 -11.7488 -48.78 -0.114507 
2.93652 2.27832 | -0.00544759 -9.06767 -60.3823 -0.498537 
2.86816 2.27637 | -0.0064499 -8.18871 -23.7543 -0.490682 
2.75098 2.29004 | -0.0075824 -7.02713 78.1113 
2.7627 2.40723 | -0.00475978 -8.52646 78.7984 
2.6748 2.39746 | -0.00590648 -7.53178 158.032 
2.68652 2.35645 | -0.00675929 -7.1551 143.92 
2.54395 2.09863 | -0.0132416 -3.06535 204.188 
2.80176 2.16309 | -0.00960353 -6.16135 18.411 
2.81348 2.18848 | -0.00896561 -6.56902 10.6231 
2.8623 2.22754 | -0.00755516 -7.5685 -24.4997 -0.614068 
2.82324 2.16309 | -0.00934035 -6.40379 -0.282998 -0.750927 
2.9502 2.22754 | -0.0063137 -8.67476 -69.9511 -0.634145 
2.90918 2.1084 | -0.00921876 -6.85369 -65.376 -0.89233 
3.00098 2.00098 | -0.00966873 -6.96778 -99.8997 -0.99999 
3.06934 2.05762 | -0.00758748 -8.5253 -80.2431 -0.963851 
3.00098 2.12012 | -0.00761821 -8.19526 -87.9857 -0.886524 
3.05762 2.19043 | -0.00533542 -9.76269 -71.2474 -0.727832 
3.12598 2.12598 | -0.00535135 -10.1038 -42.8428 -0.847716 
3.12598 2.18848 | -0.00415481 -10.7779 -36.5928 -0.714024 
3.18848 2.18848 | -0.00295828 -11.7824 12.2595 
3.24902 2.12402 | -0.00295731 -12.1124 61.4403 
3.25098 2.00098 | -0.00503885 -10.8774 50.9763 
3.37793 2.11035 | -0.000337417 -14.3193 169.004 
3.25098 2.25098 | -0.000408965 -13.5349 75.9763 
3.31348 2.31348 | 0.0022966 
3.37598 2.25098 | 0.00237473 
3.37598 2.37598 | 0.00515842 
3.24902 2.49902 | 0.00537912 
3.23145 2.35254 | 0.00142226 
3.22754 2.28223 | -0.000229491 -13.4856 57.0833 
3.17285 2.29199 | -0.00111113 -12.6857 9.26775 
3.08887 2.36035 | -0.00113499 -12.1617 -41.2026 -0.29831 
3.02246 2.39355 | -0.00148985 -11.5827 -59.1582 -0.235765 
3.06934 2.45605 | 0.000834184 
3.00098 2.50098 | 0.000841035 
3.24316 2.59473 | 0.00783453 
3.08887 2.66309 | 0.00680705 
3.15137 2.76855 | 0.0111546 
3.44434 2.78613 | 0.0181419 
3.50098 2.50098 | 0.0113508 
3.67285 2.80566 | 0.0249745 
3.94824 2.50488 | 0.0250907 
3.99902 1.99902 | 0.0162492 
3.8877 1.69629 | 0.00844618 
3.72754 1.72363 | 0.00357567 
3.72559 1.61426 | 0.00249022 
3.6748 1.5459 | 0.000446946 
3.60254 1.62012 | -0.00106386 -14.3962 131.973 
3.53223 1.75684 | -0.00165106 -14.0198 172.629 
3.4873 1.93848 | -0.00047499 -14.7559 193.367 
3.3584 1.81934 | -0.00524536 -11.0892 126.345 
3.21582 1.96973 | -0.0062563 -9.96497 14.9663 
3.21777 1.89941 | -0.00724957 -9.31785 9.73575 
3.18066 1.93066 | -0.00754428 -8.99899 -20.2697 -0.900332 
3.15137 1.90527 | -0.0084749 -8.28104 -46.6265 -0.889826 
3.08496 1.95996 | -0.00889304 -7.7782 -83.1528 -0.973063 
3.01855 1.89355 | -0.0109895 -6.16841 -109.63 -0.915406 
3.08691 1.82715 | -0.0107007 -6.55022 -95.4882 -0.784653 
3.17871 1.78418 | -0.00950859 -7.60657 -36.5819 -0.659339 
3.19629 1.70215 | -0.0100526 -7.18152 -29.489 -0.478422 
3.07324 1.7002 | -0.0123725 -5.22561 -114.392 -0.508233 
3.06934 1.56934 | -0.0135785 -4.09787 -129.071 -0.254632 
3.18457 1.55957 | -0.0115133 -5.82514 -54.0231 -0.225202 
3.24902 1.62012 | -0.00973051 -7.3957 11.0497 
3.31152 1.55176 | -0.00890782 -7.96498 61.6867 
3.4248 1.67285 | -0.00526265 -11.0938 150.831 
3.44824 1.4541 | -0.00627324 -9.85134 137.533 
3.32715 1.31934 | -0.00965295 -6.58303 51.7913 
3.30957 1.43262 | -0.00964743 -7.04052 48.0633 
3.37207 1.49512 | -0.00789157 -8.66189 103.575 
3.19434 1.44238 | -0.0120255 -5.10699 -57.1985 -0.0926645 
3.07129 1.32715 | -0.0147469 -2.37317 -152.503 -0.0304671 
3.19434 1.2041 | -0.0126128 -3.53047 -81.0267 -0.00435497 
3.08301 1.08105 | -0.0145615 -1.06688 -171.97 -0.000115696 
3.27051 1.03223 | -0.0107587 -3.87338 -27.5445 -2.51449e-06 
3.35254 1.08301 | -0.00907967 -5.63617 48.3576 
3.29199 1.14941 | -0.0105499 -4.89485 4.01914 
3.43652 1.15527 | -0.00719009 -7.66719 103.736 
3.56152 1.0127 | -0.00361171 -9.4969 90.22 
3.63574 1.1709 | -0.00187797 -12.0084 65.8003 
3.50684 1.28223 | -0.00535419 -9.878 128.086 
3.64746 1.37988 | -0.00122499 -13.6083 78.1229 
3.7002 1.4541 | 0.000651536 
3.73926 1.35059 | 0.00141991 
3.77246 1.27637 | 0.00228465 
3.94043 1.27637 | 0.00784927 
3.99902 0.999023 | 0.0102688 
3.85645 0.786133 | 0.00665097 
3.70996 0.942383 | 0.000963486 
3.69824 0.885742 | 0.000934876 
3.65137 0.887695 | -0.000459991 -10.9076 25.9346 
3.59473 0.958008 | -0.00246178 -9.95523 70.0363 
3.60645 0.844727 | -0.00145692 -9.7052 52.1881 
3.61035 0.762695 | -0.000696731 -9.46282 41.6681 
3.66309 0.838867 | 0.000210374 
3.71582 0.764648 | 0.00237242 
3.65527 0.694336 | 0.00123517 
3.56152 0.74707 | -0.00191109 -8.32831 63.6575 
3.53809 0.62793 | -0.00132262 -7.41427 58.5303 
3.52246 0.551758 | -0.000808791 -6.85753 53.6914 
3.63379 0.514648 | 0.00275458 
3.67871 0.592773 | 0.0030531 
3.99902 0.499023 | 0.0147785 
3.74902 0.249023 | 0.0105383 
3.50098 0.250977 | 0.00343186 
3.62598 0.375977 | 0.00462424 
3.62402 0.499023 | 0.00269211 
3.56152 0.436523 | 0.00186643 
3.49902 0.499023 | -0.0007117 -6.22722 49.8992 
3.37402 0.499023 | -0.00380301 -3.73326 5.28344 
3.31152 0.436523 | -0.00431619 -2.42148 -49.8367 -0.201773 
3.37402 0.374023 | -0.00189432 -3.46043 -7.21656 -0.265317 
3.31152 0.311523 | -0.00225125 -2.18771 -62.3367 -0.397303 
3.31348 0.250977 | -0.00109524 -2.13817 -66.6906 -0.507304 
3.37598 0.250977 | 0.000335664 
3.49902 0.249023 | 0.00341818 
3.37402 0.124023 | 0.00286057 
3.25098 0.125977 | 8.07808e-05 
3.31348 0.188477 | 0.000130097 
3.31152 0.249023 | -0.00110159 -2.10013 -68.5867 -0.51229 
3.24902 0.249023 | -0.00245193 -0.988779 -126.06 -0.552549 
3.18652 0.249023 | -0.00372415 0.0683165 
3.18652 0.186523 | -0.00249637 0.136371 
3.18848 0.125977 | -0.00119388 0.15146 
3.24902 0.124023 | 8.17574e-05 
3.18652 0.0615234 | 0.000193574 
3.12402 0.124023 | -0.00238455 1.18774 
3.00098 0.250977 | -0.00707791 2.88451 
3.00098 0.500977 | -0.011198 2.41454 
3.00098 0.641602 | -0.0129663 2.01285 
3.08691 0.698242 | -0.0121162 0.577102 
3.1416 0.643555 | -0.0105376 -0.0857825 -180.12 -0.0414388 
3.28418 0.500977 | -0.00585921 -2.07965 -67.9775 -0.133673 
3.32324 0.604492 | -0.00633697 -3.07304 -22.9716 -0.0520097 
3.37598 0.549805 | -0.00444325 -3.90371 11.6635 
3.3916 0.672852 | -0.005522 -4.58012 33.7897 
3.49316 0.713867 | -0.00341402 -6.75693 71.2463 
3.33105 0.719727 | -0.00740053 -3.59853 -4.93319 -0.0132093 
3.28613 0.78418 | -0.00897409 -3.02441 -37.861 -0.00495304 
3.3291 0.848633 | -0.00851671 -4.06788 6.34458 
3.40332 0.790039 | -0.00633952 -5.23615 52.143 
3.39746 0.922852 | -0.00739276 -5.69092 62.1882 
3.32715 0.995117 | -0.00937559 -4.70706 19.3694 
3.2998 0.897461 | -0.009489 -3.74618 -14.1174 -0.000248551 
3.24902 0.96582 | -0.0109471 -3.16577 -54.38 -3.25888e-06 
3.1084 0.856445 | -0.0130678 -0.365323 -180.913 -0.00112663 
3.03809 0.801758 | -0.0138902 0.909472 
3.0166 0.875977 | -0.0147817 0.904727 
2.99902 0.999023 | -0.0157117 0.573993 
2.83691 0.770508 | -0.0165988 3.65173 
2.83887 0.514648 | -0.0137214 4.45105 
2.70215 0.860352 | -0.0188249 4.72579 
2.02051 0.825195 | -0.020773 8.29471 
2.42285 0.592773 | -0.0183161 7.87986 
2.5459 0.118164 | -0.00959985 7.89561 
2.81152 0.319336 | -0.0110047 5.17166 
2.99902 -0.000976563 | -0.00169217 3.06911 
2.82129 -0.0908203 | -0.00197783 5.29524 
2.97949 -0.147461 | 0.00173259 
2.9541 -0.49707 | 0.0119872 
2.81934 -0.356445 | 0.00556099 
2.66699 -0.452148 | 0.00697676 
2.60254 -0.270508 | 0.000744309 
2.49902 -0.000976563 | -0.0071824 8.27066 
2.24902 -0.250977 | -0.00142264 9.41188 
2.25098 -0.499023 | 0.00639279 
2.49902 -0.500977 | 0.00732736 
2.02637 -0.651367 | 0.0120771 
2.3252 -0.87207 | 0.0205915 
3.00098 -0.999023 | 0.0322727 
3.0166 -0.442383 | 0.0111426 
3.0127 -0.256836 | 0.00532845 
3.17871 -0.243164 | 0.00790598 
3.50098 -0.499023 | 0.0232922 
3.99902 -0.500977 | 0.0387981 
3.74902 -0.750977 | 0.0395578 
0.87207 0.883789 | -0.00386613 -0.787606 -165.734 -1.44543 
0.941176 0.941176
