1164 1
0.45459 0.466309 | -1.95912 
0.492676 0.453613 | -3.4171 
0.489746 0.484863 | -3.37505 
0.452637 0.475098 | -1.61096 
0.421387 0.443848 | -2.86598 
0.390137 0.444824 | -2.19152 
0.399902 0.484863 | -2.02047 
0.35498 0.471191 | -4.20252 
0.312988 0.480957 | -5.71305 
0.313965 0.450684 | -6.61506 
0.36377 0.466309 | -3.69427 
0.345215 0.419434 | -4.41662 
0.358887 0.376465 | -2.14339 
0.327637 0.377441 | -5.2727 
0.335449 0.42627 | -5.47195 
0.309082 0.433105 | -7.21748 
0.291504 0.415527 | -7.91027 
0.310059 0.399902 | -7.23932 
0.294434 0.388184 | -7.63186 
0.283691 0.404785 | -7.93181 
0.271973 0.388184 | -7.50254 
0.256348 0.399902 | -6.7633 
0.27002 0.42041 | -7.42826 
0.263184 0.467285 | -5.60467 
0.308105 0.44873 | -6.87519 
0.308105 0.476074 | -5.96352 
0.277832 0.469238 | -6.10291 
0.228027 0.497559 | -2.79222 
0.247559 0.452637 | -5.07555 
0.211426 0.449707 | -1.90335 
0.213379 0.471191 | -1.79287 
0.183105 0.475098 | -2.48262 
0.126465 0.495605 | -6.47542 
0.129395 0.468262 | -6.85417 
0.156738 0.461426 | -5.12216 
0.184082 0.410645 | -2.32211 
0.129395 0.436035 | -6.76214 
0.129395 0.403809 | -6.05536 
0.159668 0.405762 | -4.51453 
0.218262 0.377441 | -2.90145 
0.194824 0.433105 | -1.78226 
0.22998 0.430176 | -3.94902 
0.219238 0.396973 | -3.00811 
0.193848 0.361816 | -0.210349 
0.197754 0.33252 | -1.87593 
0.230957 0.334473 | -4.41564 
0.22998 0.304199 | -5.23661 
0.241699 0.26123 | -6.5388 
0.223145 0.274902 | -6.33814 
0.208496 0.260254 | -6.65148 
0.205566 0.290527 | -4.89711 
0.16748 0.304199 | -1.50076 
0.174316 0.259277 | -4.75432 
0.146973 0.258301 | -2.52479 
0.144043 0.29834 | -1.08152 
0.179199 0.33252 | -0.946632 
0.178223 0.36084 | -1.46436 
0.135254 0.352051 | -4.05969 
0.104004 0.353027 | -3.87439 
0.0688477 0.358887 | -1.58292 
0.0649414 0.327637 | -0.693335 
0.11084 0.342285 | -3.66616 
0.0961914 0.294434 | -1.77173 
0.104004 0.254395 | -1.40954 
0.0913086 0.310059 | -1.92591 
0.0395508 0.281738 | -2.54497 
0.0385742 0.26123 | -2.83631 
0.00732422 0.265137 | -3.0089 
0.0170898 0.309082 | -4.28627 
0.0268555 0.328613 | -3.59857 
0.0463867 0.340332 | -1.43258 
0.0415039 0.371582 | -0.616055 
0.00146484 0.365723 | -4.41769 
0.0131836 0.405762 | -0.880776 
0.0268555 0.41748 | -1.49819 
0.050293 0.390137 | -1.50031 
0.081543 0.378418 | -3.595 
0.097168 0.395996 | -5.36597 
0.0961914 0.425293 | -6.51179 
0.0737305 0.432129 | -5.79999 
0.0786133 0.440918 | -6.44423 
0.122559 0.452637 | -7.14211 
0.0942383 0.458496 | -7.44974 
0.120605 0.48291 | -7.07669 
0.097168 0.489746 | -7.71724 
0.0805664 0.475098 | -7.57604 
0.0708008 0.496582 | -7.75396 
0.0356445 0.48584 | -6.11274 
0.0620117 0.48291 | -7.25679 
0.0415039 0.467285 | -5.67125 
0.00634766 0.461426 | -3.1355 
0.000488281 0.500488 | -4.31114 
0.0375977 0.507324 | -6.88019 
0.0532227 0.519043 | -7.69931 
0.0317383 0.536621 | -7.21154 
0.0551758 0.54834 | -7.94277 
0.0200195 0.560059 | -6.93605 
0.0151367 0.531738 | -6.10563 
0.00439453 0.575684 | -5.95756 
0.012207 0.601074 | -6.58228 
0.0229492 0.620605 | -6.6882 
0.0444336 0.600098 | -7.64456 
0.0541992 0.622559 | -6.79639 
0.0551758 0.57959 | -7.83052 
0.0317383 0.571777 | -7.63408 
0.0688477 0.57666 | -7.41966 
0.0922852 0.580566 | -5.68088 
0.0727539 0.596191 | -6.79493 
0.10791 0.595215 | -3.591 
0.118652 0.580566 | -2.87138 
0.115723 0.554199 | -4.55554 
0.0795898 0.549316 | -7.38461 
0.0629883 0.531738 | -7.91192 
0.081543 0.516113 | -7.79721 
0.0639648 0.503418 | -7.72408 
0.108887 0.513184 | -6.90541 
0.13916 0.504395 | -5.26675 
0.140137 0.541504 | -3.02622 
0.171387 0.54541 | -0.908081 
0.189941 0.512207 | -0.996352 
0.239746 0.505371 | -3.56406 
0.239746 0.534668 | -3.99419 
0.213379 0.540527 | -3.15145 
0.193848 0.58252 | -4.72709 
0.240723 0.564941 | -4.78527 
0.240723 0.595215 | -5.52975 
0.216309 0.599121 | -6.16345 
0.157715 0.623535 | -4.38936 
0.184082 0.567871 | -3.1509 
0.149902 0.567871 | -0.227724 
0.150879 0.634277 | -4.2481 
0.13916 0.682129 | -4.24759 
0.169434 0.678223 | -5.94281 
0.164551 0.644043 | -5.63386 
0.20166 0.645996 | -7.35794 
0.214355 0.626465 | -7.07768 
0.239746 0.638184 | -6.34365 
0.241699 0.669434 | -6.4807 
0.225098 0.680176 | -6.95947 
0.209473 0.665527 | -7.32224 
0.191895 0.680176 | -6.77197 
0.197754 0.705566 | -6.0014 
0.239746 0.695801 | -6.55338 
0.241699 0.731934 | -6.36701 
0.205566 0.727051 | -5.31335 
0.169434 0.741699 | -3.54305 
0.171387 0.702637 | -5.30656 
0.133301 0.699707 | -3.84866 
0.145996 0.737793 | -3.40053 
0.10791 0.721191 | -2.7283 
0.0688477 0.697754 | -1.85281 
0.117676 0.713379 | -3.12355 
0.0961914 0.661621 | -3.27253 
0.0961914 0.631348 | -3.95859 
0.0649414 0.632324 | -5.97851 
0.0864258 0.687012 | -2.57513 
0.0415039 0.658691 | -4.80949 
0.034668 0.631348 | -6.51268 
0.000488281 0.625488 | -5.37999 
0.0297852 0.686035 | -2.39003 
0.0268555 0.70459 | -0.664889 
0.0405273 0.743652 | -2.40904 
0.00537109 0.741699 | -2.59073 
0.00830078 0.780762 | -4.59868 
0.0288086 0.79541 | -4.37475 
0.0620117 0.797363 | -3.4067 
0.0454102 0.751465 | -2.76011 
0.0922852 0.76709 | -2.73567 
0.112793 0.780762 | -2.90338 
0.112793 0.810059 | -3.42877 
0.065918 0.796387 | -3.32965 
0.0864258 0.82959 | -3.8806 
0.11084 0.841309 | -4.85951 
0.112793 0.868652 | -6.57131 
0.065918 0.852051 | -4.04149 
0.0444336 0.849121 | -3.06389 
0.0375977 0.825684 | -3.5269 
0.00634766 0.824707 | -4.57289 
0.0200195 0.870605 | -2.21011 
0.0239258 0.893066 | -2.72783 
0.0424805 0.905762 | -4.98345 
0.0405273 0.934082 | -5.84874 
0.00537109 0.929199 | -2.79057 
0.012207 0.963379 | -4.7127 
0.0239258 0.979004 | -5.18478 
0.0571289 0.97998 | -5.47261 
0.0493164 0.937988 | -6.44804 
0.081543 0.966309 | -6.53113 
0.0893555 0.991699 | -4.25507 
0.123535 0.991699 | -3.85001 
0.101074 0.939941 | -8.08541 
0.11084 0.927246 | -8.4277 
0.10498 0.910645 | -8.33433 
0.090332 0.92334 | -8.16808 
0.0698242 0.919434 | -7.33312 
0.090332 0.901855 | -7.755 
0.0708008 0.885254 | -6.05243 
0.0981445 0.880371 | -7.00794 
0.11377 0.891113 | -7.79284 
0.122559 0.875488 | -6.97842 
0.133301 0.893066 | -7.69483 
0.187012 0.887207 | -4.51534 
0.182129 0.910645 | -5.75815 
0.152832 0.912598 | -7.53744 
0.130371 0.929199 | -8.20821 
0.144043 0.938965 | -7.5539 
0.133301 0.98291 | -4.54595 
0.171387 0.981934 | -3.49618 
0.177246 0.95459 | -5.34971 
0.197754 0.946777 | -4.54579 
0.19873 0.975098 | -3.1258 
0.233887 0.976074 | -2.74307 
0.240723 0.932129 | -1.81641 
0.209473 0.929199 | -3.92634 
0.208496 0.896973 | -3.12019 
0.229004 0.884277 | -0.535841 
0.240723 0.859863 | -2.0887 
0.206543 0.831543 | -0.746779 
0.202637 0.856934 | -1.34747 
0.175293 0.865723 | -4.1786 
0.145996 0.865723 | -5.84017 
0.149902 0.834473 | -3.71283 
0.165527 0.819824 | -2.15897 
0.175293 0.803223 | -1.33721 
0.147949 0.768066 | -2.61815 
0.16748 0.76123 | -2.68308 
0.194824 0.758301 | -3.50365 
0.200684 0.784668 | -2.69345 
0.224121 0.783691 | -4.39825 
0.246582 0.781738 | -5.94065 
0.249512 0.760254 | -6.41123 
0.257324 0.76709 | -6.64566 
0.26123 0.806152 | -6.15525 
0.270996 0.791504 | -6.86192 
0.287598 0.811035 | -7.08835 
0.297363 0.794434 | -7.20075 
0.285645 0.777832 | -7.12129 
0.297363 0.756348 | -6.54539 
0.342285 0.758301 | -4.036 
0.35791 0.780762 | -4.32861 
0.36084 0.807129 | -5.66803 
0.312988 0.791504 | -6.89352 
0.322754 0.824707 | -7.35825 
0.341309 0.843262 | -7.45309 
0.353027 0.827637 | -6.84909 
0.368652 0.838379 | -6.76258 
0.349121 0.853027 | -7.45986 
0.374512 0.865723 | -7.01561 
0.32959 0.872559 | -7.15983 
0.325684 0.850098 | -7.47239 
0.309082 0.870605 | -6.56889 
0.291504 0.852051 | -6.3564 
0.311035 0.837402 | -7.34141 
0.296387 0.824707 | -7.15004 
0.26709 0.82666 | -5.8476 
0.26709 0.86377 | -4.19892 
0.262207 0.893066 | -2.1924 
0.304199 0.88623 | -5.65236 
0.312012 0.92041 | -4.07488 
0.26709 0.911621 | -1.74238 
0.279785 0.950684 | -2.23624 
0.259277 0.994629 | -3.92593 
0.285645 0.995605 | -4.67387 
0.284668 0.963379 | -2.83015 
0.343262 0.940918 | -3.44244 
0.315918 0.994629 | -4.54421 
0.347168 0.98877 | -3.27383 
0.352051 0.966309 | -2.25125 
0.368652 0.915527 | -5.29527 
0.32666 0.930176 | -3.93613 
0.328613 0.898926 | -6.02052 
0.354004 0.877441 | -7.20694 
0.36377 0.895996 | -6.47356 
0.371582 0.875488 | -6.99413 
0.39502 0.875488 | -6.33374 
0.411621 0.895996 | -5.30086 
0.41748 0.929199 | -3.52132 
0.384277 0.928223 | -4.15014 
0.380371 0.958496 | -2.01282 
0.425293 0.969238 | -1.25335 
0.439941 0.958496 | -2.03007 
0.490723 0.972168 | -2.38373 
0.496582 0.947754 | -4.4376 
0.481934 0.932129 | -5.05796 
0.458496 0.921387 | -4.62472 
0.458496 0.881348 | -5.78371 
0.493652 0.883301 | -7.17928 
0.47998 0.867676 | -6.5448 
0.489746 0.848145 | -6.38003 
0.471191 0.833496 | -5.52886 
0.440918 0.835449 | -5.36832 
0.446777 0.873535 | -5.59895 
0.407715 0.864746 | -6.03452 
0.393066 0.845215 | -6.23437 
0.394043 0.815918 | -5.14502 
0.437012 0.827637 | -5.20632 
0.407715 0.794434 | -4.14917 
0.390137 0.782715 | -3.61448 
0.394043 0.753418 | -2.90202 
0.436035 0.76123 | -3.89282 
0.447754 0.780762 | -4.05643 
0.468262 0.789551 | -4.00215 
0.497559 0.790527 | -3.74456 
0.491699 0.757324 | -3.35579 
0.475098 0.734863 | -3.81392 
0.45459 0.72998 | -4.03388 
0.456543 0.70166 | -4.53086 
0.486816 0.696777 | -5.10407 
0.489746 0.664551 | -5.64444 
0.479004 0.651855 | -5.48618 
0.45166 0.651855 | -4.46689 
0.439941 0.675293 | -4.18 
0.436035 0.67041 | -3.96898 
0.414551 0.652832 | -2.66851 
0.380371 0.649902 | -2.03808 
0.379395 0.686035 | -2.27769 
0.406738 0.687988 | -3.27564 
0.410645 0.720215 | -3.60379 
0.400879 0.744629 | -3.13547 
0.373535 0.744629 | -2.21738 
0.359863 0.718262 | -1.62732 
0.33252 0.714355 | -2.69817 
0.321777 0.728027 | -4.08879 
0.300293 0.737793 | -5.83648 
0.26709 0.734863 | -6.65734 
0.269043 0.70752 | -5.99952 
0.287598 0.699707 | -4.86909 
0.305176 0.677246 | -2.51466 
0.271973 0.683105 | -5.05136 
0.272949 0.654785 | -4.03228 
0.282715 0.644043 | -2.87801 
0.33252 0.631348 | -1.46806 
0.315918 0.680176 | -2.015 
0.348145 0.646973 | -1.64738 
0.359863 0.571777 | -2.39617 
0.33252 0.572754 | -3.21534 
0.331543 0.60791 | -2.24092 
0.291504 0.605957 | -2.75585 
0.258301 0.603027 | -4.75856 
0.258301 0.57666 | -4.6942 
0.300293 0.593262 | -3.01194 
0.29248 0.535645 | -4.6094 
0.255371 0.535645 | -4.39007 
0.250488 0.505371 | -4.10647 
0.311035 0.529785 | -4.5354 
0.337402 0.528809 | -3.98968 
0.340332 0.552246 | -3.42895 
0.370605 0.55127 | -2.22823 
0.35791 0.502441 | -3.80124 
0.400879 0.516113 | -1.45706 
0.421387 0.530762 | -0.958683 
0.381348 0.554199 | -1.65951 
0.394043 0.60791 | -1.12802 
0.42627 0.571777 | -1.97414 
0.443848 0.580566 | -2.9704 
0.455566 0.596191 | -3.74065 
0.48877 0.595215 | -4.20206 
0.498535 0.566895 | -2.95985 
0.476074 0.555176 | -3.10754 
0.462402 0.534668 | -2.51981 
0.465332 0.502441 | -2.04951 
0.500488 0.500488 | -3.66491 
0.529785 0.505371 | -4.00543 
0.537598 0.527832 | -1.98808 
0.506348 0.558105 | -2.4558 
0.501465 0.588379 | -3.65431 
0.522949 0.595215 | -3.1264 
0.552246 0.595215 | -2.72301 
0.560059 0.57666 | -2.8226 
0.564941 0.585449 | -3.33253 
0.587402 0.595215 | -4.87762 
0.609863 0.595215 | -6.17847 
0.618652 0.57373 | -6.13894 
0.598145 0.54834 | -3.56932 
0.580566 0.535645 | -1.16435 
0.615723 0.509277 | -1.48417 
0.630371 0.521973 | -1.77336 
0.646973 0.537598 | -3.53694 
0.679199 0.539551 | -2.97376 
0.678223 0.508301 | -3.00802 
0.710449 0.51123 | -3.63643 
0.729004 0.521973 | -3.04279 
0.72998 0.552246 | -0.759476 
0.696777 0.552246 | -2.0692 
0.729004 0.580566 | -2.02115 
0.73291 0.612793 | -3.60988 
0.693848 0.61377 | -4.37985 
0.67334 0.595215 | -5.2431 
0.662598 0.570801 | -5.11676 
0.629395 0.563965 | -5.7351 
0.652832 0.611816 | -6.35467 
0.643066 0.64502 | -5.09624 
0.64209 0.672363 | -3.08748 
0.66748 0.67627 | -3.67184 
0.656738 0.641113 | -5.5154 
0.697754 0.649902 | -4.44449 
0.748535 0.631348 | -4.24941 
0.748535 0.656738 | -3.37783 
0.718262 0.662598 | -3.60334 
0.687988 0.70752 | -2.54635 
0.739746 0.690918 | -3.028 
0.741699 0.723145 | -4.50915 
0.712402 0.729004 | -3.89725 
0.668457 0.745605 | -2.30615 
0.682129 0.699707 | -2.59892 
0.647949 0.726074 | -1.61519 
0.624512 0.722168 | -3.25461 
0.571777 0.743652 | -6.54862 
0.577637 0.716309 | -5.49826 
0.596191 0.706543 | -4.01738 
0.61084 0.685059 | -1.50463 
0.622559 0.646973 | -4.00909 
0.589355 0.645996 | -1.57148 
0.571777 0.657715 | -1.31697 
0.562012 0.640137 | -1.84239 
0.530762 0.64502 | -4.25779 
0.512207 0.66748 | -5.47342 
0.510254 0.695801 | -5.39132 
0.536621 0.70166 | -5.45514 
0.531738 0.727051 | -5.4935 
0.527832 0.742676 | -5.08723 
0.507324 0.750488 | -3.91241 
0.501465 0.787598 | -3.68043 
0.534668 0.787598 | -5.00093 
0.561035 0.777832 | -6.4656 
0.560059 0.750488 | -6.39565 
0.589355 0.756348 | -6.83752 
0.616699 0.762207 | -6.35334 
0.595215 0.774902 | -7.33366 
0.619629 0.79541 | -7.63994 
0.597168 0.800293 | -7.98871 
0.585449 0.781738 | -7.39462 
0.57373 0.808105 | -7.55493 
0.570801 0.836426 | -8.14098 
0.58252 0.822754 | -8.15155 
0.624512 0.818848 | -7.86636 
0.606934 0.831543 | -8.29541 
0.622559 0.844238 | -7.54977 
0.60791 0.86377 | -7.34601 
0.591309 0.850098 | -8.28022 
0.569824 0.859863 | -8.34612 
0.54248 0.872559 | -8.33996 
0.55127 0.850098 | -8.07502 
0.557129 0.822754 | -7.29451 
0.534668 0.834473 | -6.97265 
0.502441 0.833496 | -6.00847 
0.518066 0.850098 | -7.25536 
0.513184 0.871582 | -7.78238 
0.503418 0.888184 | -7.53009 
0.525879 0.893066 | -8.01229 
0.544434 0.880371 | -8.31144 
0.558105 0.905762 | -7.07428 
0.558105 0.936035 | -4.72405 
0.502441 0.908691 | -7.0045 
0.530762 0.961426 | -3.60635 
0.526855 0.995605 | -2.96836 
0.555176 0.992676 | -3.64002 
0.535645 0.946777 | -4.65141 
0.589355 0.959473 | -1.74214 
0.58252 0.994629 | -4.12493 
0.61377 0.996582 | -4.5189 
0.600098 0.949707 | -0.904701 
0.606934 0.914551 | -3.20116 
0.574707 0.915527 | -5.48762 
0.57373 0.897949 | -6.88963 
0.60498 0.904785 | -4.34483 
0.634277 0.905762 | -2.66879 
0.683105 0.885254 | -3.06981 
0.682129 0.912598 | -4.80986 
0.652832 0.907715 | -2.86616 
0.649902 0.939941 | -3.77234 
0.628418 0.98877 | -4.53384 
0.663574 0.984863 | -5.85065 
0.669434 0.967285 | -6.14657 
0.699707 0.938965 | -7.04515 
0.70459 0.962402 | -7.45066 
0.692871 0.97998 | -6.89716 
0.713379 0.991699 | -6.5429 
0.724121 0.981934 | -6.89337 
0.748535 0.993652 | -5.52005 
0.734863 0.95752 | -7.4399 
0.721191 0.940918 | -7.51473 
0.73584 0.928223 | -7.14431 
0.726074 0.910645 | -6.25577 
0.70752 0.928223 | -6.8745 
0.70752 0.895996 | -4.68929 
0.733887 0.882324 | -4.2004 
0.748535 0.862793 | -3.39626 
0.706543 0.838379 | -0.875789 
0.675293 0.866699 | -2.8205 
0.648926 0.861816 | -5.00693 
0.649902 0.838379 | -6.02308 
0.656738 0.815918 | -5.88309 
0.685059 0.810059 | -3.64827 
0.656738 0.812012 | -5.88489 
0.648926 0.782715 | -5.68757 
0.651855 0.756348 | -3.86726 
0.681152 0.755371 | -2.92204 
0.691895 0.773926 | -3.63905 
0.713379 0.782715 | -4.3316 
0.744629 0.782715 | -5.95067 
0.748535 0.759277 | -6.09637 
0.752441 0.76709 | -6.30367 
0.769043 0.788574 | -6.51051 
0.802246 0.790527 | -6.05639 
0.79834 0.765137 | -5.79858 
0.830566 0.76416 | -4.14033 
0.856934 0.769043 | -3.48776 
0.856934 0.79834 | -4.37576 
0.822754 0.799316 | -5.19288 
0.838379 0.82666 | -4.03337 
0.856934 0.836426 | -3.64447 
0.854004 0.870605 | -1.68635 
0.814941 0.865723 | -3.03052 
0.800293 0.847168 | -4.11605 
0.786621 0.82666 | -5.22212 
0.756348 0.821777 | -4.80127 
0.77002 0.874512 | -4.16755 
0.777832 0.899902 | -5.05637 
0.810059 0.904785 | -3.74504 
0.811035 0.936035 | -4.25978 
0.756348 0.908691 | -6.01677 
0.773926 0.960449 | -5.8752 
0.77002 0.995605 | -4.31607 
0.802246 0.997559 | -2.31924 
0.785645 0.949707 | -5.52837 
0.834473 0.95752 | -2.79488 
0.830566 0.995605 | -1.32464 
0.851074 0.95166 | -2.06219 
0.85791 0.916504 | -1.00228 
0.821777 0.915527 | -3.3363 
0.862793 0.89209 | -0.663958 
0.89502 0.89209 | -2.70875 
0.925293 0.885254 | -4.68499 
0.931152 0.918457 | -3.29569 
0.891113 0.909668 | -1.54521 
0.890137 0.992676 | -1.22866 
0.906738 0.953613 | -0.624964 
0.945801 0.999512 | -1.73831 
0.976074 0.964355 | -2.60713 
0.992676 0.906738 | -4.60621 
0.937988 0.934082 | -2.78846 
0.938965 0.903809 | -4.32274 
0.972168 0.899902 | -5.04149 
0.97998 0.871582 | -5.67739 
0.992676 0.822754 | -4.28218 
0.963379 0.825684 | -5.72997 
0.955566 0.846191 | -6.14564 
0.937012 0.861816 | -5.90286 
0.895996 0.874512 | -3.70452 
0.896973 0.841309 | -5.21352 
0.913574 0.825684 | -6.15969 
0.92627 0.79834 | -6.11227 
0.895996 0.797363 | -5.48025 
0.899902 0.772949 | -4.69385 
0.921387 0.754395 | -4.0972 
0.938965 0.760254 | -4.50694 
0.944824 0.783691 | -5.37637 
0.969238 0.787598 | -4.27714 
0.995605 0.776855 | -1.82602 
0.993652 0.743652 | -2.9644 
0.961426 0.745605 | -3.63808 
0.961426 0.712402 | -3.23383 
0.976074 0.692871 | -3.84433 
0.995605 0.680176 | -4.36374 
0.993652 0.652832 | -3.51104 
0.960449 0.652832 | -2.91148 
0.940918 0.669434 | -2.20508 
0.933105 0.67627 | -1.7993 
0.927246 0.646973 | -2.37842 
0.894043 0.64209 | -3.11864 
0.888184 0.662598 | -3.18364 
0.92334 0.694824 | -0.987843 
0.898926 0.723145 | -1.0449 
0.859863 0.695801 | -2.41299 
0.82959 0.729004 | -2.11111 
0.800293 0.73291 | -3.85388 
0.758301 0.740723 | -5.52783 
0.757324 0.70459 | -3.23889 
0.796387 0.709473 | -2.47706 
0.803223 0.666504 | -4.32264 
0.76416 0.677246 | -2.67143 
0.762207 0.637207 | -4.68756 
0.799316 0.644043 | -5.67892 
0.82959 0.643066 | -5.7394 
0.834473 0.67334 | -4.22624 
0.861816 0.687012 | -3.0037 
0.844238 0.631348 | -5.41195 
0.853027 0.598145 | -3.71802 
0.846191 0.585449 | -3.37885 
