453 4
0.00012207 -0.499878 | 0.0547905 
2.20032 2.22815 | -0.0119291 -2.69028 26.7351 
2.41272 2.05164 | -0.0147947 -1.70592 183.158 
2.27478 2.1571 | -0.0132836 -2.15708 88.9566 
2.45642 2.40076 | -0.00742431 -5.85575 234.482 
2.21228 2.42664 | -0.00745214 -5.03434 57.4329 
2.18738 2.31238 | -0.0101246 -3.61155 23.7178 
2.16565 2.32532 | -0.00982481 -3.70831 6.69302 
2.07336 2.33728 | -0.00940557 -3.69457 -50.6198 -0.131797 
2.10315 2.42468 | -0.00740772 -4.7716 -27.1219 -0.0683986 
2.09924 2.58142 | -0.00331524 -6.72773 -13.634 -0.00937506 
2.23914 2.52478 | -0.00493426 -6.33341 92.2331 
2.12512 2.62512 | -0.0021342 -7.33688 6.52019 
2.22815 2.63782 | -0.00181889 -7.75667 93.2395 
2.23914 2.72522 | 0.000778268 
2.09924 2.66858 | -0.000831235 -7.87168 -4.9182 -0.00236091 
2.04065 2.73718 | 0.00138323 
2.10315 2.82532 | 0.00401037 
2.35364 2.97888 | 0.00938025 
2.44421 2.69348 | 0.000401272 
2.4054 2.70154 | 0.000468039 
2.27405 2.69568 | -7.46211e-05 -8.68825 142.132 
2.29016 2.50647 | -0.00535008 -6.29065 138.083 
2.70471 2.50256 | -0.00298594 -9.1058 142.391 
2.65125 2.60071 | -0.000843949 -9.85448 197.307 
2.73401 2.71204 | 0.00321419 
2.55334 2.74597 | 0.00264881 
2.80164 2.91272 | 0.0104537 
2.99988 2.74988 | 0.00791926 
2.77185 2.70032 | 0.00327965 
2.83728 2.57336 | 0.000422555 
2.81238 2.56238 | -0.000189196 -10.9975 48.9689 
2.83728 2.55164 | -0.000169547 -11.1454 26.9912 
2.89758 2.55408 | 0.00070147 
2.95789 2.58508 | 0.00242846 
2.96521 2.53625 | 0.00121123 
2.96448 2.47595 | -0.000375202 -11.7857 -48.6766 -0.111863 
2.93372 2.28064 | -0.00543879 -9.05763 -59.1008 -0.492148 
2.86853 2.27454 | -0.00648439 -8.17229 -24.1915 -0.495435 
2.75085 2.28528 | -0.0076873 -6.9714 77.7503 
2.7616 2.40857 | -0.00473969 -8.531 79.965 
2.67468 2.39685 | -0.00592225 -7.52332 158.073 
2.68713 2.35706 | -0.00673923 -7.16812 143.451 
2.54358 2.09924 | -0.0132332 -3.06899 204.342 
2.80164 2.16272 | -0.00961205 -6.15603 18.4834 
2.81262 2.18762 | -0.00899297 -6.55002 11.2807 
2.86218 2.22815 | -0.00754423 -7.57384 -24.3511 -0.612476 
2.82336 2.16272 | -0.00934588 -6.40123 -0.422686 -0.751774 
2.95032 2.22815 | -0.00629933 -8.68317 -69.9254 -0.632557 
2.91199 2.10876 | -0.00917221 -6.89306 -66.7495 -0.892605 
3.00012 2.00012 | -0.00969609 -6.94736 -99.9878 -1 
3.06848 2.05676 | -0.00761698 -8.50383 -80.6663 -0.964859 
3.00085 2.11877 | -0.00764486 -8.17933 -88.1206 -0.888954 
3.05798 2.19153 | -0.00530736 -9.78011 -71.015 -0.725058 
3.12512 2.12512 | -0.00538298 -10.0813 -43.4995 -0.849651 
3.12512 2.18762 | -0.00418752 -10.7552 -37.2495 -0.716383 
3.18762 2.18762 | -0.00299205 -11.759 11.4291 
3.24988 2.12488 | -0.00292357 -12.1363 62.3311 
3.25012 2.00012 | -0.00507048 -10.854 50.0856 
3.37805 2.10974 | -0.00034565 -14.3152 169.023 
3.25012 2.25012 | -0.000444873 -13.5104 75.0856 
3.31262 2.31262 | 0.00225856 
3.37512 2.25012 | 0.00233668 
3.37512 2.37512 | 0.00511824 
3.24988 2.49988 | 0.00541926 
3.23108 2.35144 | 0.00138939 
3.22815 2.2887 | -7.64917e-05 -13.57 58.2999 
3.17737 2.29529 | -0.000950955 -12.7972 13.3908 
3.15295 2.31409 | -0.00100689 -12.6188 -4.52356 -0.391643 
3.0824 2.36389 | -0.00116731 -12.106 -43.9717 -0.291491 
3.02356 2.39392 | -0.00146303 -11.6027 -58.9727 -0.235055 
3.06799 2.45886 | 0.000881464 
3.00012 2.50012 | 0.000805127 
3.24451 2.59241 | 0.00779792 
3.07678 2.6698 | 0.00679059 
3.15198 2.77332 | 0.0113158 
3.50012 2.50012 | 0.0113063 
3.94275 2.50061 | 0.0247876 
3.99988 1.99988 | 0.0162937 
3.72668 1.72498 | 0.00356365 
3.72473 1.61365 | 0.0024591 
3.67566 1.54529 | 0.000467939 
3.60388 1.62048 | -0.0010231 -14.4291 131.246 
3.53259 1.7572 | -0.00163722 -14.0308 172.596 
3.48596 1.93933 | -0.000496915 -14.7364 193.346 
3.3573 1.81873 | -0.00527836 -11.0629 125.477 
3.21399 1.9696 | -0.00629535 -9.93287 13.2703 
3.21863 1.90076 | -0.00721337 -9.34507 10.6593 
3.18054 1.93274 | -0.00751631 -9.01703 -20.1664 -0.902394 
3.15051 1.90466 | -0.00849976 -8.26157 -47.3417 -0.889513 
3.08484 1.96057 | -0.00888591 -7.78235 -83.1503 -0.973475 
3.02112 1.89392 | -0.0109424 -6.20819 -109.294 -0.915762 
3.08826 1.82703 | -0.0106784 -6.56939 -94.8388 -0.78403 
3.17932 1.78479 | -0.0094895 -7.62201 -36.002 -0.660312 
3.19885 1.70056 | -0.0100173 -7.21066 -27.3619 -0.474138 
3.07385 1.70007 | -0.0123631 -5.23367 -114.148 -0.507871 
3.07214 1.56946 | -0.0135287 -4.14058 -127.922 -0.254621 
3.18396 1.55872 | -0.0115315 -5.80844 -54.6354 -0.224069 
3.24915 1.61975 | -0.00973103 -7.39485 11.1281 
3.31189 1.55359 | -0.00888676 -7.98586 62.1894 
3.42566 1.67493 | -0.00522204 -11.1281 151.404 
3.45007 1.45349 | -0.00623059 -9.88376 138.014 
3.32776 1.3175 | -0.00964353 -6.58221 52.1167 
3.30872 1.43054 | -0.009676 -7.01013 47.1054 
3.37122 1.49792 | -0.00789494 -8.66662 103.274 
3.1925 1.44324 | -0.0120577 -5.08281 -58.7307 -0.0934942 
3.07043 1.32458 | -0.0147682 -2.34347 -153.106 -0.0295411 
3.19568 1.20325 | -0.0125861 -3.54762 -79.9215 -0.0042779 
3.08508 1.08142 | -0.0145257 -1.1001 -170.948 -0.000117717 
3.2699 1.03333 | -0.0107754 -3.86829 -28.0053 -2.87735e-06 
3.35339 1.08362 | -0.00906139 -5.65553 49.0614 
3.29431 1.14856 | -0.0104984 -4.9316 6.03985 
3.43445 1.15491 | -0.00724104 -7.62371 102.928 
3.56067 1.01404 | -0.00363998 -9.48518 90.6557 
3.63635 1.16931 | -0.0018595 -12.013 65.2078 
3.5072 1.28259 | -0.00534401 -9.88802 128.108 
3.64612 1.37952 | -0.00126516 -13.5751 79.0946 
3.69934 1.45471 | 0.000629011 
3.73865 1.34973 | 0.00139856 
3.77332 1.27502 | 0.0023095 
3.94055 1.2738 | 0.00784967 
3.99988 0.999878 | 0.0102961 
3.70642 0.940796 | 0.000864907 
3.703 0.889526 | 0.00105412 
3.65466 0.891968 | -0.000390715 -11.0023 23.8154 
3.59753 0.952759 | -0.0023577 -9.9924 68.0093 
3.60266 0.85144 | -0.00161048 -9.64934 55.0365 
3.61047 0.758911 | -0.000660047 -9.45115 41.2161 
3.66174 0.838257 | 0.000175512 
3.71716 0.762817 | 0.00242912 
3.65906 0.689087 | 0.00139881 
3.55627 0.749146 | -0.0020725 -8.22242 65.6527 
3.54407 0.632446 | -0.00121366 -7.55653 57.5451 
3.51965 0.556519 | -0.000944467 -6.81141 54.5157 
3.62512 0.517212 | 0.00247172 
3.6676 0.590942 | 0.00274808 
3.99988 0.499878 | 0.0147973 
3.74988 0.249878 | 0.0105485 
3.50012 0.250122 | 0.00342585 
3.62512 0.375122 | 0.00461397 
3.62488 0.499878 | 0.00270448 
3.56238 0.437378 | 0.00187666 
3.49988 0.499878 | -0.000701465 -6.24715 49.9877 
3.37488 0.499878 | -0.00379491 -3.7517 5.94046 
3.31238 0.437378 | -0.00431023 -2.43891 -49.0061 -0.200441 
3.37488 0.374878 | -0.00188835 -3.47834 -6.55954 -0.263717 
3.31238 0.312378 | -0.00224742 -2.20462 -61.5061 -0.395315 
3.31262 0.250122 | -0.00109804 -2.12152 -67.5191 -0.509484 
3.37512 0.250122 | 0.0003318 
3.49988 0.249878 | 0.00342415 
3.37488 0.124878 | 0.00286226 
3.25012 0.125122 | 8.11893e-05 
3.31262 0.187622 | 0.000128369 
3.31238 0.249878 | -0.00109883 -2.11676 -67.7561 -0.510107 
3.24988 0.249878 | -0.00245024 -1.00467 -125.169 -0.550332 
3.18738 0.249878 | -0.00372353 0.053164 
3.18738 0.187378 | -0.00249681 0.121485 
3.18762 0.125122 | -0.0011924 0.166096 
3.24988 0.124878 | 8.13113e-05 
3.18738 0.0623779 | 0.000190992 
3.12488 0.124878 | -0.00238713 1.17386 
3.00012 0.250122 | -0.00707537 2.89746 
3.00012 0.500122 | -0.0111998 2.42855 
3.00671 0.641968 | -0.0128781 1.93169 
3.09143 0.700317 | -0.0120567 0.501522 
3.1449 0.646851 | -0.0105119 -0.148749 -177.358 -0.0398725 
3.28406 0.513306 | -0.0060327 -2.10873 -66.857 -0.121678 
3.31555 0.602905 | -0.00649022 -2.92732 -29.7003 -0.0533983 
3.38245 0.560425 | -0.00442764 -4.05712 16.9225 
3.39563 0.67981 | -0.00549871 -4.68162 36.8392 
3.33972 0.734253 | -0.00734114 -3.81208 3.54036 
3.27405 0.64856 | -0.00792335 -2.32378 -62.6075 -0.0348797 
3.29358 0.789917 | -0.00885917 -3.18039 -30.4886 -0.00440661 
3.34973 0.848022 | -0.00804229 -4.44907 22.7291 
3.3927 0.784058 | -0.00654458 -5.00641 45.5597 
3.40051 0.932739 | -0.00737341 -5.79609 64.883 
3.31726 0.994507 | -0.00959501 -4.52244 10.9325 
3.31091 0.897339 | -0.00924268 -3.94702 -4.28846 -0.00024608 
3.23669 0.965942 | -0.0112048 -2.95353 -65.9726 -3.25392e-06 
3.1051 0.853149 | -0.0131048 -0.300574 -183.172 -0.00123545 
3.03357 0.799683 | -0.0139491 0.982758 
3.01697 0.881714 | -0.0148126 0.874344 
2.99988 0.999878 | -0.0157015 0.557861 
2.86047 0.797485 | -0.0165176 3.26827 
2.84216 0.551392 | -0.0141693 4.31465 
2.73889 0.85022 | -0.0183725 4.40142 
2.05676 0.85022 | -0.0210714 8.17044 
2.42346 0.588745 | -0.0182643 7.88817 
2.21497 0.256714 | -0.0135999 9.51434 
2.5321 0.121704 | -0.00976985 7.99675 
2.78625 0.371216 | -0.0121942 5.36246 
2.95911 0.160522 | -0.00593244 3.54749 
2.99988 -0.00012207 | -0.00169902 3.05725 
2.82288 -0.0721436 | -0.00243676 5.28473 
2.98547 -0.15271 | 0.00196793 
2.95325 -0.446655 | 0.0102885 
2.85559 -0.354126 | 0.00595107 
2.66541 -0.469849 | 0.00754997 
2.59729 -0.264526 | 0.000526769 
2.67712 -0.177856 | -0.00123864 6.73691 
2.49988 -0.00012207 | -0.0071978 8.26474 
2.24988 -0.250122 | -0.00144658 9.40999 
2.25012 -0.499878 | 0.00642097 
2.49988 -0.500122 | 0.00730342 
2.01843 -0.648315 | 0.0119924 
2.32263 -0.874146 | 0.0206712 
3.00012 -0.999878 | 0.0322966 
3.50012 -0.499878 | 0.023299 
3.99988 -0.500122 | 0.0387998 
3.74988 -0.750122 | 0.039551 
0.898315 0.872681 | -0.00448479 -0.332463 -183.159 -1.44878 
0.941176 0.941176
